,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_workin_gyears,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,same_as_monthly_income,date_birth,salary,role_departament,remote_work
1358,36,True,,660.0,,15,3,,1052.0,1,M,81,3,2, labORatorY TEchNiCian ,3,Divorced,,7858,7,,,0.14,3.0,2,,1,9.0,3,2.0,1,,0,0,,1987,1000000000.0,nan,
1359,28,False,rarely,1144.0, Sales ,10,1,Medical,1056.0,4,M,74,3,1, saLEs RePREsentAtiVE ,2,Married,1052.0,23384,1,True,False,0.22,4.0,2,,0,,5,3.0,1,,0,0,1052.0,1995,1000000000.0,Sales,True
1360,43,False,,415.0,,25,3,,1076.0,3,M,,2,3, sALEs ExECutiVe ,4,,,5268,5,True,False,0.13,3.0,3,,1,18.0,5,3.0,1,,0,0,,1980,1000000000.0,nan,True
1361,21,True,rarely,1334.0, Research & Development ,10,3,,1079.0,3,F,36,2,1, laBOrATORY TechNiCiAn ,1,Single,,17258,1,,False,0.13,,1,,0,1.0,6,2.0,1,,1,0,,2002,1000000000.0,Research & Development,True
1362,51,True,rarely,1323.0,,4,4,,1081.0,1,M,34,3,1, resEaRcH scieNtIST ,3,Married,2461.0,10332,9,,,0.12,,3,,3,18.0,2,4.0,10,,2,7,2461.0,1972,1000000000.0,nan,False
1363,37,False,,309.0, Sales ,10,4,,1105.0,4,F,88,2,2, sALes exECutIVe ,4,Divorced,,24223,2,,True,0.14,,3,,3,8.0,5,3.0,1,,0,0,,1986,1000000000.0,Sales,False
1364,28,True,,1009.0, Research & Development ,1,3,Medical,1111.0,1,M,45,2,1, LabOraToRy technICiAN ,2,Divorced,2596.0,7160,1,,False,0.15,,1,80.0,2,,2,3.0,1,,0,0,2596.0,1995,1000000000.0,Research & Development,False
1365,50,True,,,,1,4,,1113.0,4,M,81,3,2, sales EXecUTIvE ,3,Single,4728.0,17251,3,True,True,0.14,3.0,4,80.0,0,5.0,4,3.0,0,,0,0,4728.0,1973,1000000000.0,nan,
1366,34,False,,697.0,,3,4,,1115.0,3,M,40,2,1, ResEaRCh sCiEnTIsT ,4,,,22478,3,True,False,0.17,3.0,4,,3,6.0,2,3.0,0,,0,0,,1989,1000000000.0,nan,True
1367,38,False,rarely,130.0,,2,2,Marketing,1125.0,4,M,32,3,3, SAlEs eXEcUTIVe ,2,Single,7351.0,20619,7,True,False,0.16,3.0,3,,0,,2,3.0,1,,0,0,7351.0,1985,1000000000.0,nan,True
1368,42,False,,188.0,,29,3,,,2,M,56,1,2, LAboRaTOrY tEcHNicIaN ,4,,,9558,4,,,0.19,3.0,1,,0,16.0,3,3.0,1,,0,0,,1981,1000000000.0,nan,False
1369,18,True,,247.0,,8,1,,1156.0,3,M,80,3,1, laborATOry TechNiCiAN ,3,Single,,13556,1,,False,0.12,3.0,4,,0,,0,3.0,0,,0,0,,2005,1000000000.0,nan,True
1370,41,False,,167.0,,12,4,,1158.0,2,M,46,3,1, lABOraToRy TEChNIciaN ,4,,4766.0,9051,3,,True,0.11,3.0,1,80.0,1,6.0,4,,1,,0,0,4766.0,1982,1000000000.0,nan,False
1371,35,False,rarely,982.0, Research & Development ,1,4,Medical,1172.0,4,M,58,2,1, lAborAtORY TeCHNIciAN ,3,,2258.0,16340,6,True,False,0.12,3.0,2,,1,,2,3.0,8,,1,7,2258.0,1988,1000000000.0,Research & Development,True
1372,32,False,,862.0, Sales ,2,1,,1190.0,3,F,76,3,1, SAlES rePrESentaTIVe ,1,,2827.0,14947,1,,,0.12,3.0,3,80.0,3,1.0,3,3.0,1,,0,0,2827.0,1991,1000000000.0,Sales,
1373,22,True,,1256.0,,3,4,Life Sciences,,3,M,48,2,1, reseARcH ScIenTisT ,4,Married,2853.0,4223,0,,True,0.11,3.0,2,,1,1.0,5,3.0,0,,0,0,2853.0,2001,1000000000.0,nan,
1374,44,False,no,111.0,,26,3,,1206.0,26,M,74,1,1, resEarch SCienTIst ,3,Single,2290.0,4279,2,True,False,0.13,,4,,0,6.0,3,3.0,0,,0,0,2290.0,1979,1000000000.0,nan,True
1375,41,True,no,906.0,,5,2,Life Sciences,1210.0,1,M,95,2,1, rEsEarCh scIEntISt ,1,,2107.0,20293,6,,False,0.17,3.0,1,,1,5.0,2,1.0,1,,0,0,2107.0,1982,1000000000.0,nan,True
1376,40,False,frequently,1184.0,,2,4,,,2,M,62,3,2, saLes eXEcutIvE ,2,,,25440,5,,False,0.12,3.0,4,,3,,2,3.0,0,,0,0,,1983,1000000000.0,nan,False
1377,24,True,,984.0,,17,2,Life Sciences,,4,F,97,3,1, laboRATOry techNICiAn ,2,,2210.0,3372,1,,,0.13,3.0,1,80.0,1,1.0,3,1.0,1,,0,0,2210.0,1999,1000000000.0,nan,True
1378,42,False,frequently,458.0,,26,5,Medical,1242.0,1,F,60,3,3, ReSeARCH dIREctOR ,1,Married,13191.0,23281,3,,True,0.17,3.0,3,80.0,0,,6,3.0,1,,0,0,13191.0,1981,1000000000.0,nan,False
1379,49,False,,1098.0, Research & Development ,4,2,Medical,1256.0,1,M,85,2,5, mANager ,3,Married,,12124,2,,,0.13,,3,80.0,1,23.0,2,4.0,1,,0,0,,1974,1000000000.0,Research & Development,
1380,48,False,rarely,969.0,,2,2,Technical Degree,1258.0,4,M,76,4,1, labOrATORY tEcHNiCIaN ,2,Single,,16620,5,True,,0.11,3.0,3,,0,7.0,4,2.0,1,,0,0,,1975,1000000000.0,nan,
1381,29,False,rarely,1329.0, Research & Development ,7,3,,1260.0,3,M,82,3,2, HEAlThcARe rEPREseNtATIVe ,4,,,4204,1,,,0.11,3.0,2,80.0,2,6.0,2,3.0,6,,1,0,,1994,1000000000.0,Research & Development,True
1382,48,False,,715.0, Research & Development ,1,3,Life Sciences,1263.0,4,M,76,2,5, REsEArCH dIrECTOr ,4,Single,18265.0,8733,6,,False,0.12,3.0,3,,0,,3,4.0,1,,0,0,18265.0,1975,1000000000.0,Research & Development,
1383,34,False,,1320.0,,20,3,Technical Degree,,3,F,89,4,1, rESeaRCH ScientIST ,3,,,21643,0,,False,0.17,3.0,4,,0,2.0,5,2.0,1,,0,0,,1989,1000000000.0,nan,
1384,19,False,,265.0,,25,3,Life Sciences,1269.0,2,F,57,4,1, reSEArCH sCieNTiST ,4,Single,,21221,1,True,,0.12,3.0,4,,0,1.0,2,3.0,1,,0,1,,2004,1000000000.0,nan,True
1385,23,False,,373.0,,1,2,,1270.0,4,M,47,3,1, rEseARCH sCIeNTisT ,3,,,16901,1,True,False,0.22,4.0,4,,1,1.0,2,3.0,1,0.0,0,1,,2000,1000000000.0,nan,False
1386,25,True,frequently,599.0,,32,1,,1273.0,3,M,73,1,1, saLEs rEpRESEnTAtiVe ,4,Single,1118.0,8040,1,True,True,0.14,,4,,0,1.0,4,3.0,1,,1,0,1118.0,1998,1000000000.0,nan,True
1387,42,False,,603.0,,34,4,Medical,,2,F,78,4,2, REsearCH sCIeNTIst ,2,Married,2372.0,5628,6,True,True,0.16,3.0,4,,0,18.0,2,3.0,1,,0,0,2372.0,1981,1000000000.0,nan,False
1388,51,False,frequently,968.0,,6,2,Medical,,2,F,40,2,1, lABoraTORY tEcHnicIAN ,3,Single,2838.0,4257,0,True,,0.14,3.0,2,,0,8.0,6,2.0,7,,7,7,2838.0,1972,1000000000.0,nan,False
1389,45,False,frequently,364.0,,25,3,Medical,1306.0,2,F,,3,5, manAGEr ,2,,18061.0,13035,3,,,0.22,4.0,3,80.0,0,22.0,4,3.0,0,,0,0,18061.0,1978,1000000000.0,nan,False
1390,27,False,,1291.0,,11,3,Medical,1364.0,3,F,98,4,1, salEs repResEntatiVe ,4,Married,,6527,8,,,0.14,,2,,1,5.0,4,3.0,1,,0,0,,1996,1000000000.0,nan,True
1391,18,False,no,1124.0,,1,3,,1368.0,4,F,97,3,1, LaBoRAtORy TEcHnICiAN ,4,Single,1611.0,19305,1,True,,0.15,3.0,3,,0,0.0,5,4.0,0,,0,0,1611.0,2005,1000000000.0,nan,False
1392,31,True,frequently,703.0,,2,3,,1379.0,3,F,90,2,1, SaLeS RepRESenTatIve ,4,Single,,11882,7,,False,0.14,3.0,3,,0,3.0,3,4.0,1,,0,0,,1992,1000000000.0,nan,True
1393,31,True,frequently,,,1,4,Life Sciences,1427.0,2,F,50,1,1, sALeS RePReSENtAtiVe ,3,Single,,16154,1,,,0.12,,2,,0,,3,3.0,1,,0,0,,1992,1000000000.0,nan,False
1394,31,True,rarely,202.0,,8,3,Life Sciences,1433.0,1,F,34,2,1, RESEaRcH sCientiSt ,2,,,22262,1,True,,0.12,3.0,3,,0,,3,4.0,1,,0,0,,1992,1000000000.0,nan,False
1395,27,False,rarely,1377.0,,11,1,Life Sciences,1434.0,2,M,91,3,1, laBOrAtOry TEChnICiAn ,1,Married,,7679,0,,,0.14,3.0,2,80.0,0,6.0,3,4.0,5,,1,4,,1996,1000000000.0,nan,False
1396,39,True,,592.0,,2,3,,1458.0,1,F,54,2,1, laBORatory tecHnIcian ,1,Single,,17181,2,,True,0.23,4.0,2,,0,11.0,2,4.0,1,,0,0,,1984,1000000000.0,nan,True
1397,44,False,frequently,383.0,,1,5,Marketing,1481.0,1,F,79,3,2, sAlES ExecUTiVE ,3,Married,4768.0,9282,7,,,0.12,,3,,1,11.0,4,2.0,1,,0,0,4768.0,1979,1000000000.0,nan,False
1398,30,False,,990.0, Research & Development ,25,3,,1482.0,25,M,,3,1, rESeaRch SCIeNTIST ,3,,1274.0,7152,1,True,,0.13,3.0,2,80.0,2,1.0,2,2.0,1,,0,0,1274.0,1993,1000000000.0,Research & Development,False
1399,35,False,rarely,660.0,,26,1,Life Sciences,,4,M,76,3,1, sALES rePReSEntATIvE ,3,,2404.0,16192,1,,False,0.13,,1,,1,1.0,3,3.0,1,0.0,0,0,2404.0,1988,1000000000.0,nan,True
1400,24,True,frequently,381.0,,9,3,,1494.0,2,M,89,3,1, LABorAToRy TecHnicIan ,1,,,16998,2,,,0.11,3.0,3,,0,,2,2.0,0,,0,0,,1999,1000000000.0,nan,False
1401,24,False,,830.0,,13,2,,,4,F,78,3,1, SaLes rEprESENtatIVe ,2,Married,2033.0,7103,1,True,,0.13,3.0,3,80.0,1,1.0,2,,1,,0,0,2033.0,1999,1000000000.0,nan,
1402,28,True,,289.0,,2,2,Medical,1504.0,3,M,,2,1, LaBORAToRy teChnICiAn ,1,Single,2561.0,5355,7,,False,0.11,,3,,0,8.0,2,2.0,0,,0,0,2561.0,1995,1000000000.0,nan,
1403,28,False,rarely,1423.0,,1,3,Life Sciences,,1,M,72,2,1, rESeARch SCIentisT ,3,,1563.0,12530,1,True,,0.14,3.0,4,,1,1.0,2,1.0,1,,0,0,1563.0,1995,1000000000.0,nan,False
1404,33,False,,516.0,,8,5,,1515.0,4,M,69,3,2, HeALThCARE rEPRESEnTATIvE ,3,,6388.0,22049,2,True,,0.17,3.0,1,,0,14.0,6,3.0,0,,0,0,6388.0,1990,1000000000.0,nan,True
1405,39,False,rarely,1089.0,,6,3,,1525.0,2,F,32,3,3, MAnuFActUring DIrEcToR ,2,Single,8376.0,9150,4,True,,0.18,,4,,0,9.0,3,3.0,2,,2,2,8376.0,1984,1000000000.0,nan,False
1406,42,False,,1210.0,,2,3,Medical,1542.0,3,M,68,2,1, LAboRAtORy TEcHNIcian ,2,Married,4841.0,24052,4,True,,0.14,,2,,1,,3,,1,,0,0,4841.0,1981,1000000000.0,nan,
1407,29,False,rarely,598.0,,9,3,,1558.0,3,M,91,4,1, ResEArch SCIENTiSt ,3,Married,,22376,6,,False,0.18,3.0,1,,2,,2,2.0,1,0.0,0,0,,1994,1000000000.0,nan,False
1408,35,False,rarely,992.0,,1,3,,1564.0,4,M,68,2,1, LABORAtoRY tEcHniCIAn ,1,,,21731,1,,False,0.19,3.0,2,,0,,3,3.0,3,,1,2,,1988,1000000000.0,nan,False
1409,35,True,rarely,104.0,,14,3,,,14,F,69,3,1, lABoRaTORY tEChniCiAN ,1,,2074.0,26619,1,,,0.12,3.0,4,,1,1.0,2,3.0,1,,0,0,2074.0,1988,1000000000.0,nan,True
1410,34,False,,479.0,,13,4,Medical,1577.0,13,M,35,3,1, ReSEArcH SCIEntisT ,4,Single,2972.0,22061,1,True,,0.13,3.0,3,,0,,4,,1,,0,0,2972.0,1989,1000000000.0,nan,False
1411,26,False,rarely,474.0,,3,3,,1581.0,1,F,89,3,1, rESEArcH scienTIST ,4,,,11133,1,True,,0.21,4.0,1,,0,1.0,5,3.0,1,,0,0,,1997,1000000000.0,nan,
1412,36,False,rarely,884.0,,1,4,Life Sciences,,2,F,73,3,2, saLEs EXECUTive ,3,Single,6815.0,21447,6,,False,0.13,3.0,1,,0,,5,3.0,1,,0,0,6815.0,1987,1000000000.0,nan,True
1413,50,False,,264.0,,24,3,Marketing,1591.0,24,M,59,3,5, MANAgER ,3,Marreid,,19519,4,True,True,0.16,,3,80.0,1,,2,3.0,1,,0,0,,1973,1000000000.0,nan,False
1414,42,False,rarely,1059.0,,9,2,,,4,M,93,2,5, MaNAgEr ,4,,,26362,8,,False,0.22,4.0,4,,0,24.0,2,3.0,1,,0,1,,1981,1000000000.0,nan,False
1415,35,False,,1349.0,,7,2,Life Sciences,1601.0,3,M,63,2,1, LAboRatORy TecHNicIaN ,4,,2690.0,7713,1,,False,0.18,3.0,4,,1,,5,2.0,1,,0,1,2690.0,1988,1000000000.0,nan,False
1416,46,False,rarely,563.0,,1,4,Life Sciences,1602.0,4,M,56,4,4, MAnAgER ,1,,17567.0,3156,1,True,,0.15,3.0,2,80.0,0,27.0,5,1.0,26,,0,12,17567.0,1977,1000000000.0,nan,False
1417,18,True,frequently,544.0, Sales ,3,2,Medical,1624.0,2,F,70,3,1, SALEs REpRESentatIve ,4,Single,1569.0,18420,1,,True,0.12,3.0,3,80.0,0,0.0,2,4.0,0,,0,0,1569.0,2005,1000000000.0,Sales,
1418,29,False,,991.0,,5,3,,1669.0,1,M,43,2,2, sAles exeCUTIvE ,2,Divorced,4187.0,3356,1,,True,0.13,,2,,1,10.0,3,2.0,10,,0,9,4187.0,1994,1000000000.0,nan,
1419,31,False,,1112.0,,5,4,Life Sciences,1673.0,1,F,67,3,2, Sales exECutive ,4,,,22589,1,,False,0.11,3.0,1,,2,10.0,2,,10,,0,2,,1992,1000000000.0,nan,True
1420,41,False,rarely,1206.0,,23,2,,1678.0,4,M,80,3,3, SaLES exECutIVE ,3,Single,,11591,3,,,0.16,3.0,4,,0,21.0,2,3.0,2,,0,2,,1982,1000000000.0,nan,
1421,38,False,rarely,1495.0,,4,2,,,4,F,87,3,1, LaboRAtory TeChnICian ,3,,3306.0,26176,7,,,0.19,3.0,4,,1,7.0,5,,0,,0,0,3306.0,1985,1000000000.0,nan,True
1422,32,True,rarely,1259.0,,2,4,Life Sciences,,4,M,95,3,1, LAbOrATORY tEChNiciAn ,2,Single,1393.0,24852,1,,False,0.12,3.0,1,,0,1.0,2,3.0,1,,0,0,1393.0,1991,1000000000.0,nan,True
1423,60,False,,,,1,4,,1697.0,3,M,92,1,3, heaLtHCAre rEprEsEntAtiVe ,4,Divorced,10883.0,20467,3,,False,0.2,4.0,3,,1,19.0,2,4.0,1,,0,0,10883.0,1963,1000000000.0,nan,False
1424,24,True,,240.0,,22,1,,1714.0,4,M,58,1,1, humAN rESOURCes ,3,Married,,11585,1,,False,0.11,,3,,1,1.0,2,3.0,1,,0,0,,1999,1000000000.0,nan,True
1425,40,False,rarely,369.0,,8,2,Life Sciences,1724.0,2,F,92,3,2, maNuFaCturInG dirECTOR ,1,,,5041,2,,True,0.16,3.0,2,80.0,1,18.0,3,3.0,1,,0,0,,1983,1000000000.0,nan,
1426,30,False,rarely,793.0,,21,1,,,2,M,33,3,1, rEseArCh SCieNTISt ,4,Married,2862.0,3811,1,True,False,0.12,3.0,2,80.0,1,10.0,2,2.0,10,,0,8,2862.0,1993,1000000000.0,nan,True
1427,47,False,no,543.0,,2,4,Marketing,1731.0,3,M,87,3,2, sAles eXecutIVE ,2,,,3536,7,True,False,0.11,3.0,4,,1,4.0,3,1.0,1,,0,0,,1976,1000000000.0,nan,
1428,32,True,rarely,964.0, Sales ,1,2,,,1,M,,1,2, SalES eXecUTiVE ,2,Single,6735.0,12147,6,,,0.15,3.0,2,80.0,0,10.0,2,3.0,0,,0,0,6735.0,1991,1000000000.0,Sales,False
1429,45,False,rarely,176.0,,41,3,Life Sciences,1744.0,41,F,56,1,3, huMAn ReSOurCES ,3,Marreid,9756.0,6595,4,,,0.21,4.0,3,,2,9.0,2,4.0,5,,0,3,9756.0,1978,1000000000.0,nan,True
1430,34,False,,181.0,,2,4,,1755.0,4,M,97,4,1, ReSeaRch sCienTiSt ,4,Married,,5586,0,,True,0.14,3.0,1,80.0,3,6.0,3,3.0,5,,1,2,,1989,1000000000.0,nan,False
1431,33,True,,211.0,,16,3,,1758.0,1,F,74,3,3, SaLEs ExEcutive ,1,,,10092,2,,True,0.2,4.0,3,80.0,0,,2,2.0,0,,0,0,,1990,1000000000.0,nan,
1432,31,True,rarely,1079.0,,16,4,,1761.0,1,M,70,3,3, SAlEs exeCUTIVe ,3,Married,,19002,2,,,0.13,3.0,1,,3,,2,3.0,1,,0,0,,1992,1000000000.0,nan,
1433,29,False,rarely,590.0,,4,3,Technical Degree,,4,F,91,2,1, ResEaRcH SCIentist ,1,Divorced,,10007,1,,,0.13,3.0,3,,1,,2,3.0,1,,0,0,,1994,1000000000.0,nan,True
1434,30,False,,305.0,,16,3,,1763.0,3,M,58,4,2, HeALtHCare RepREseNTAtivE ,3,Married,5294.0,9128,3,True,False,0.16,3.0,3,,1,10.0,3,3.0,7,,1,7,5294.0,1993,1000000000.0,nan,False
1435,38,False,rarely,833.0,,18,3,Medical,1766.0,2,M,60,1,2, HEALtHcAre rEPrESENtative ,4,Married,,24539,3,,,0.16,3.0,3,,1,,2,3.0,1,,1,0,,1985,1000000000.0,nan,True
1436,43,True,,807.0,,17,3,Technical Degree,,3,M,38,2,1, rESEArch sciENTIST ,3,,2437.0,15587,9,,True,0.16,3.0,4,,1,6.0,4,3.0,1,,0,0,2437.0,1980,1000000000.0,nan,False
1437,55,False,rarely,478.0,,44,3,,,3,M,60,2,5, rEseARch DIrEctOR ,1,Married,,19805,8,,False,0.12,3.0,2,,3,34.0,2,3.0,1,,0,0,,1968,1000000000.0,nan,False
1438,21,True,,337.0,,7,1,Marketing,,2,M,31,3,1, sAleS REPrEsEnTATiVe ,2,Single,,4567,1,,,0.13,3.0,2,,0,,3,3.0,1,,1,0,,2002,1000000000.0,nan,True
1439,22,True,rarely,1294.0,,45,1,Medical,1783.0,3,F,79,3,1, lABORaTOrY teChniCIan ,1,,,15999,1,,True,0.17,3.0,3,,0,1.0,6,3.0,1,,0,0,,2001,1000000000.0,nan,True
1440,37,False,rarely,1239.0,,8,2,Other,,3,M,89,3,2, HuMAn rEsOUrceS ,2,Divorced,4071.0,12832,2,True,False,0.13,3.0,3,,0,19.0,4,2.0,10,,4,7,4071.0,1986,1000000000.0,nan,True
1441,42,False,rarely,1128.0,,13,3,,,2,M,95,4,2, hEALtHcaRE RePResEnTATivE ,1,Married,,5696,5,,False,0.18,,3,,2,10.0,2,2.0,0,,0,0,,1981,1000000000.0,nan,False
1442,18,False,,1431.0,,14,3,,1839.0,2,F,33,3,1, reSEARcH sciEntIST ,3,Single,,8018,1,,,0.16,3.0,3,80.0,0,0.0,4,1.0,0,,0,0,,2005,1000000000.0,nan,
1443,31,True,rarely,359.0,,18,5,Human Resources,1842.0,4,M,89,4,1, huMAn ReSouRcEs ,1,Married,2956.0,21495,0,,False,0.17,3.0,3,,0,2.0,4,3.0,1,,0,0,2956.0,1992,1000000000.0,nan,
1444,36,False,rarely,430.0,,2,4,,1847.0,4,F,73,3,2, ReseaRch SCIenTIsT ,2,,,19573,4,True,True,0.22,4.0,4,,1,,2,3.0,1,,0,0,,1987,1000000000.0,nan,True
1445,32,False,frequently,1318.0,,10,4,Marketing,1853.0,4,M,79,3,2, SALES EXECuTIVE ,4,,4648.0,26075,8,,,0.13,3.0,3,,0,,2,4.0,0,,0,0,4648.0,1991,1000000000.0,nan,True
1446,29,False,,726.0,,29,1,Life Sciences,,4,M,93,1,2, HeaLthCaRe ReprESeNtAtIVE ,3,divorced,,21143,8,True,False,0.17,,4,,2,11.0,3,,7,,1,6,,1994,1000000000.0,nan,False
1447,42,False,rarely,1142.0,,8,3,,1860.0,4,M,,3,1, LabORatoRY TEchNIcIan ,3,,,13624,4,,False,0.13,,4,,0,,3,3.0,0,,0,0,,1981,1000000000.0,nan,True
1448,29,False,rarely,352.0,,6,1,,1865.0,4,M,87,2,1, HUmAN rEsOURCEs ,2,Married,2804.0,15434,1,,False,0.11,3.0,4,80.0,0,,3,3.0,1,,0,0,2804.0,1994,1000000000.0,nan,True
1449,29,True,,,,24,2,,,4,M,73,2,1, reSEarCh sciENTiSt ,4,,2439.0,14753,1,True,True,0.24,,2,80.0,0,1.0,3,2.0,1,,1,0,2439.0,1994,1000000000.0,nan,False
1450,28,False,rarely,1172.0, Sales ,3,3,Medical,1875.0,2,F,78,3,1, SaLes REPREseNtATive ,2,,2856.0,3692,1,True,False,0.19,3.0,4,,1,1.0,3,3.0,1,,0,0,2856.0,1995,1000000000.0,Sales,True
1451,30,True,,945.0,,9,3,,1876.0,2,M,89,3,1, Sales REpresenTATiVE ,4,,,16019,1,True,,0.13,3.0,3,80.0,0,,3,2.0,1,,0,0,,1993,1000000000.0,nan,False
1452,22,True,rarely,391.0, Research & Development ,7,1,Life Sciences,,4,M,75,3,1, ReSeArch sCIEnTiSt ,2,Single,,26092,1,,,0.23,4.0,1,80.0,0,1.0,2,3.0,1,,0,0,,2001,1000000000.0,Research & Development,True
1453,26,False,,482.0,,1,2,Life Sciences,1893.0,2,F,90,2,1, rEsEArCh sCIENtIsT ,3,,2933.0,14908,1,True,True,0.13,3.0,3,,1,1.0,3,2.0,1,,1,0,2933.0,1997,1000000000.0,nan,False
1454,44,False,rarely,170.0,,1,4,,1903.0,2,M,78,4,2, heAlthcare rEPResENTatIvE ,1,,,9364,2,,,0.15,3.0,4,,1,10.0,5,3.0,2,0.0,2,2,,1979,1000000000.0,nan,
1455,29,True,frequently,746.0, Sales ,24,3,Technical Degree,1928.0,3,M,45,4,1, sales REPReSeNtAtIVe ,1,Single,1091.0,10642,1,,False,0.17,3.0,4,,0,1.0,3,,1,,0,0,1091.0,1994,1000000000.0,Sales,True
1456,28,True,rarely,1475.0,,13,2,Marketing,1933.0,4,F,84,3,2, Sales exECUTIvE ,3,,,23352,3,True,True,0.11,3.0,4,,0,6.0,0,3.0,2,,2,2,,1995,1000000000.0,nan,True
1457,56,False,rarely,1443.0,,11,5,,1935.0,4,F,89,2,2, SALEs eXEcutivE ,1,Married,,20328,4,,,0.16,3.0,3,,1,,3,3.0,0,,0,0,,1967,1000000000.0,nan,True
1458,39,False,rarely,867.0,,9,2,,1936.0,1,M,87,3,2, MANuFACtUrinG DIreCtOr ,1,Married,5151.0,12315,1,,False,0.25,4.0,4,80.0,1,10.0,3,3.0,10,,7,9,5151.0,1984,1000000000.0,nan,
1459,58,False,,605.0,,21,3,,1938.0,4,F,72,3,4, MAnAGeR ,4,,,11761,4,,True,0.13,3.0,3,,1,,2,2.0,1,,0,0,,1965,1000000000.0,nan,True
1460,42,False,rarely,419.0, Sales ,12,4,Marketing,1943.0,2,M,77,3,2, sAles execUtIve ,4,Divorced,,2900,3,,,0.12,,3,,2,14.0,4,3.0,0,,0,0,,1981,1000000000.0,Sales,False
1461,27,True,,1337.0,,22,3,,1944.0,1,F,58,2,1, HuMAn RESOUrceS ,2,Married,2863.0,19555,1,True,False,0.12,3.0,1,,0,,2,3.0,1,,0,0,2863.0,1996,1000000000.0,nan,False
1462,38,False,rarely,1404.0,,1,3,,1961.0,1,M,59,2,1, SaLes RePreSentAtIvE ,1,Single,2858.0,11473,4,,,0.14,3.0,1,,0,20.0,3,2.0,1,,0,0,2858.0,1985,1000000000.0,nan,True
1463,32,False,,1373.0,,5,4,Life Sciences,1966.0,4,M,56,2,2, MANuFacTUrinG DIrEctoR ,4,,,10138,8,,False,0.24,4.0,2,,0,,1,3.0,1,,0,0,,1991,1000000000.0,nan,
1464,31,False,,1276.0,,2,1,Medical,1974.0,4,F,59,1,1, laBORatORY TeChnICIAN ,4,,1129.0,17536,1,True,,0.11,3.0,3,,3,,4,3.0,1,,0,0,1129.0,1992,1000000000.0,nan,True
1465,25,False,rarely,309.0,,2,3,,,3,F,82,3,1, hUMaN reSoURces ,2,,,19655,4,True,False,0.14,3.0,3,80.0,0,6.0,3,3.0,2,,1,2,,1998,1000000000.0,nan,False
1466,40,False,,543.0, Research & Development ,44,4,,2012.0,1,M,83,3,1, LABOrATORy tEChNiCIaN ,4,Married,,4060,8,,False,0.19,3.0,3,,2,8.0,3,2.0,1,,0,0,,1983,1000000000.0,Research & Development,
1467,39,False,no,105.0,,9,3,,,4,M,87,3,5, MANaGeR ,4,,19431.0,15302,2,,,0.13,3.0,3,,0,,3,2.0,6,,1,3,19431.0,1984,1000000000.0,nan,False
1468,23,True,,638.0,,9,3,,2023.0,4,M,33,3,1, SAles REprESeNTAtiVe ,1,Married,,26956,1,,False,0.19,3.0,1,,1,,3,,1,,1,0,,2000,1000000000.0,nan,False
1469,35,False,rarely,1146.0,,26,4,Life Sciences,2040.0,3,F,31,3,3, HUmAN REsOURcES ,4,Single,,16642,1,,True,0.16,3.0,3,,0,,2,,9,,1,7,,1988,1000000000.0,nan,False
1470,34,False,rarely,1440.0,,7,2,Technical Degree,1541.0,2,M,55,3,1, saLeS RePreseNTAtIve ,3,,2308.0,4944,0,,True,0.25,4.0,2,,1,12.0,4,3.0,11,,5,7,2308.0,1989,1000000000.0,nan,True
1471,28,False,no,1103.0,,16,3,Medical,1947.0,3,M,49,3,1, ReSearCH ScIEntISt ,3,Single,2144.0,2122,1,,False,0.14,3.0,3,,0,5.0,3,2.0,5,,1,4,2144.0,1995,1000000000.0,nan,False
1472,29,False,,136.0,,1,3,Life Sciences,1954.0,1,M,89,3,2, HeALTHcare repREsEnTAtivE ,1,Married,5373.0,6225,0,True,False,0.12,3.0,1,,1,6.0,5,2.0,5,,0,2,5373.0,1994,1000000000.0,nan,False
1473,58,True,rarely,147.0,,23,4,Medical,,4,F,94,3,3, hEALTHcArE rePReSEnTATive ,4,Married,,3465,1,,,0.12,3.0,4,,1,40.0,3,2.0,40,,15,6,,1965,1000000000.0,nan,True
1474,38,False,,119.0,,3,3,Life Sciences,307.0,1,M,76,3,3, SAleS EXeCuTive ,3,Divorced,,9647,0,True,,0.12,3.0,3,,2,,6,2.0,16,,5,13,,1985,1000000000.0,nan,True
1475,29,False,frequently,1413.0,,1,1,,,2,F,42,3,3, sales execUTIVe ,4,Married,,6599,1,True,,0.14,3.0,4,,1,11.0,5,3.0,11,,4,1,,1994,1000000000.0,nan,True
1476,55,False,rarely,452.0,,1,3,Medical,374.0,4,M,81,3,5, MaNAger ,1,Single,19045.0,18938,0,True,,0.14,3.0,3,,0,37.0,2,3.0,36,,4,13,19045.0,1968,1000000000.0,nan,True
1477,41,False,,334.0,,2,4,,,4,M,88,3,4, MAnaGeR ,2,,16015.0,15896,1,,,0.19,3.0,2,,0,,2,3.0,22,,0,4,16015.0,1982,1000000000.0,nan,True
