,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_current_manager,date_birth,role_departament,remote_work
1384,,,265.0,,25,3,life sciences,,2,f,57,4,1,research scientist,4,single,,21221,1,,0.12,,4,0,1.0,2,3.0,1,,0,1,2004,,
1385,,,373.0,,1,2,,,4,m,47,3,1,research scientist,3,,,16901,1,False,0.22,,4,1,1.0,2,3.0,1,0.0,0,1,2000,,
1386,,frequently,599.0,,32,1,,,3,m,73,1,1,sales representative,4,single,1118.0,8040,1,True,0.14,,4,0,1.0,4,3.0,1,,1,0,1998,,
1387,,,603.0,,34,4,medical,,2,f,78,4,2,research scientist,2,married,2372.0,5628,6,True,0.16,,4,0,18.0,2,3.0,1,,0,0,1981,,
1388,,frequently,968.0,,6,2,medical,,2,f,40,2,1,laboratory technician,3,single,2838.0,4257,0,,0.14,,2,0,8.0,6,2.0,7,,7,7,1972,,
1389,,frequently,364.0,,25,3,medical,,2,f,,3,5,manager,2,,18061.0,13035,3,,0.22,,3,0,22.0,4,3.0,0,,0,0,1978,,
1390,,,1291.0,,11,3,medical,,3,f,98,4,1,sales representative,4,married,,6527,8,,0.14,,2,1,5.0,4,3.0,1,,0,0,1996,,
1391,,no,1124.0,,1,3,,,4,f,97,3,1,laboratory technician,4,single,1611.0,19305,1,,0.15,,3,0,0.0,5,4.0,0,,0,0,2005,,
1392,,frequently,703.0,,2,3,,,3,f,90,2,1,sales representative,4,single,,11882,7,False,0.14,,3,0,3.0,3,4.0,1,,0,0,1992,,
1393,,frequently,,,1,4,life sciences,,2,f,50,1,1,sales representative,3,single,,16154,1,,0.12,,2,0,,3,3.0,1,,0,0,1992,,
1394,,rarely,202.0,,8,3,life sciences,,1,f,34,2,1,research scientist,2,,,22262,1,,0.12,,3,0,,3,4.0,1,,0,0,1992,,
1395,,rarely,1377.0,,11,1,life sciences,,2,m,91,3,1,laboratory technician,1,married,,7679,0,,0.14,,2,0,6.0,3,4.0,5,,1,4,1996,,
1396,,,592.0,,2,3,,,1,f,54,2,1,laboratory technician,1,single,,17181,2,True,0.23,,2,0,11.0,2,4.0,1,,0,0,1984,,
1397,,frequently,383.0,,1,5,marketing,,1,f,79,3,2,sales executive,3,married,4768.0,9282,7,,0.12,,3,1,11.0,4,2.0,1,,0,0,1979,,
1398,,,990.0,research & development,25,3,,,25,m,,3,1,research scientist,3,,1274.0,7152,1,,0.13,,2,2,1.0,2,2.0,1,,0,0,1993,research & development,
1399,,rarely,660.0,,26,1,life sciences,,4,m,76,3,1,sales representative,3,,2404.0,16192,1,False,0.13,,1,1,1.0,3,3.0,1,0.0,0,0,1988,,
1400,,frequently,381.0,,9,3,,,2,m,89,3,1,laboratory technician,1,,,16998,2,,0.11,,3,0,,2,2.0,0,,0,0,1999,,
1401,,,830.0,,13,2,,,4,f,78,3,1,sales representative,2,married,2033.0,7103,1,,0.13,,3,1,1.0,2,,1,,0,0,1999,,
1402,,,289.0,,2,2,medical,,3,m,,2,1,laboratory technician,1,single,2561.0,5355,7,False,0.11,,3,0,8.0,2,2.0,0,,0,0,1995,,
1403,,rarely,1423.0,,1,3,life sciences,,1,m,72,2,1,research scientist,3,,1563.0,12530,1,,0.14,,4,1,1.0,2,1.0,1,,0,0,1995,,
1404,,,516.0,,8,5,,,4,m,69,3,2,healthcare representative,3,,6388.0,22049,2,,0.17,,1,0,14.0,6,3.0,0,,0,0,1990,,
1405,,rarely,1089.0,,6,3,,,2,f,32,3,3,manufacturing director,2,single,8376.0,9150,4,,0.18,,4,0,9.0,3,3.0,2,,2,2,1984,,
1406,,,1210.0,,2,3,medical,,3,m,68,2,1,laboratory technician,2,married,4841.0,24052,4,,0.14,,2,1,,3,,1,,0,0,1981,,
1407,,rarely,598.0,,9,3,,,3,m,91,4,1,research scientist,3,married,,22376,6,False,0.18,,1,2,,2,2.0,1,0.0,0,0,1994,,
1408,,rarely,992.0,,1,3,,,4,m,68,2,1,laboratory technician,1,,,21731,1,False,0.19,,2,0,,3,3.0,3,,1,2,1988,,
1409,,rarely,104.0,,14,3,,,14,f,69,3,1,laboratory technician,1,,2074.0,26619,1,,0.12,,4,1,1.0,2,3.0,1,,0,0,1988,,
1410,,,479.0,,13,4,medical,,13,m,35,3,1,research scientist,4,single,2972.0,22061,1,,0.13,,3,0,,4,,1,,0,0,1989,,
1411,,rarely,474.0,,3,3,,,1,f,89,3,1,research scientist,4,,,11133,1,,0.21,,1,0,1.0,5,3.0,1,,0,0,1997,,
1412,,rarely,884.0,,1,4,life sciences,,2,f,73,3,2,sales executive,3,single,6815.0,21447,6,False,0.13,,1,0,,5,3.0,1,,0,0,1987,,
1413,,,264.0,,24,3,marketing,,24,m,59,3,5,manager,3,marreid,,19519,4,True,0.16,,3,1,,2,3.0,1,,0,0,1973,,
1414,,rarely,1059.0,,9,2,,,4,m,93,2,5,manager,4,,,26362,8,False,0.22,,4,0,24.0,2,3.0,1,,0,1,1981,,
1415,,,1349.0,,7,2,life sciences,,3,m,63,2,1,laboratory technician,4,,2690.0,7713,1,False,0.18,,4,1,,5,2.0,1,,0,1,1988,,
1416,,rarely,563.0,,1,4,life sciences,,4,m,56,4,4,manager,1,,17567.0,3156,1,,0.15,,2,0,27.0,5,1.0,26,,0,12,1977,,
1417,,frequently,544.0,sales,3,2,medical,,2,f,70,3,1,sales representative,4,single,1569.0,18420,1,True,0.12,,3,0,0.0,2,4.0,0,,0,0,2005,sales,
1418,,,991.0,,5,3,,,1,m,43,2,2,sales executive,2,divorced,4187.0,3356,1,True,0.13,,2,1,10.0,3,2.0,10,,0,9,1994,,
1419,,,1112.0,,5,4,life sciences,,1,f,67,3,2,sales executive,4,,,22589,1,False,0.11,,1,2,10.0,2,,10,,0,2,1992,,
1420,,rarely,1206.0,,23,2,,,4,m,80,3,3,sales executive,3,single,,11591,3,,0.16,,4,0,21.0,2,3.0,2,,0,2,1982,,
1421,,rarely,1495.0,,4,2,,,4,f,87,3,1,laboratory technician,3,,3306.0,26176,7,,0.19,,4,1,7.0,5,,0,,0,0,1985,,
1422,,rarely,1259.0,,2,4,life sciences,,4,m,95,3,1,laboratory technician,2,single,1393.0,24852,1,False,0.12,,1,0,1.0,2,3.0,1,,0,0,1991,,
1423,,,,,1,4,,,3,m,92,1,3,healthcare representative,4,divorced,10883.0,20467,3,False,0.2,,3,1,19.0,2,4.0,1,,0,0,1963,,
1424,,,240.0,,22,1,,,4,m,58,1,1,human resources,3,married,,11585,1,False,0.11,,3,1,1.0,2,3.0,1,,0,0,1999,,
1425,,rarely,369.0,,8,2,life sciences,,2,f,92,3,2,manufacturing director,1,,,5041,2,True,0.16,,2,1,18.0,3,3.0,1,,0,0,1983,,
1426,,rarely,793.0,,21,1,,,2,m,33,3,1,research scientist,4,married,2862.0,3811,1,False,0.12,,2,1,10.0,2,2.0,10,,0,8,1993,,
1427,,no,543.0,,2,4,marketing,,3,m,87,3,2,sales executive,2,,,3536,7,False,0.11,,4,1,4.0,3,1.0,1,,0,0,1976,,
1428,,rarely,964.0,sales,1,2,,,1,m,,1,2,sales executive,2,single,6735.0,12147,6,,0.15,,2,0,10.0,2,3.0,0,,0,0,1991,sales,
1429,,rarely,176.0,,41,3,life sciences,,41,f,56,1,3,human resources,3,marreid,9756.0,6595,4,,0.21,,3,2,9.0,2,4.0,5,,0,3,1978,,
1430,,,181.0,,2,4,,,4,m,97,4,1,research scientist,4,married,,5586,0,True,0.14,,1,3,6.0,3,3.0,5,,1,2,1989,,
1431,,,211.0,,16,3,,,1,f,74,3,3,sales executive,1,,,10092,2,True,0.2,,3,0,,2,2.0,0,,0,0,1990,,
1432,,rarely,1079.0,,16,4,,,1,m,70,3,3,sales executive,3,married,,19002,2,,0.13,,1,3,,2,3.0,1,,0,0,1992,,
1433,,rarely,590.0,,4,3,technical degree,,4,f,91,2,1,research scientist,1,divorced,,10007,1,,0.13,,3,1,,2,3.0,1,,0,0,1994,,
1434,,,305.0,,16,3,,,3,m,58,4,2,healthcare representative,3,married,5294.0,9128,3,False,0.16,,3,1,10.0,3,3.0,7,,1,7,1993,,
1435,,rarely,833.0,,18,3,medical,,2,m,60,1,2,healthcare representative,4,married,,24539,3,,0.16,,3,1,,2,3.0,1,,1,0,1985,,
1436,,,807.0,,17,3,technical degree,,3,m,38,2,1,research scientist,3,,2437.0,15587,9,True,0.16,,4,1,6.0,4,3.0,1,,0,0,1980,,
1437,,rarely,478.0,,44,3,,,3,m,60,2,5,research director,1,married,,19805,8,False,0.12,,2,3,34.0,2,3.0,1,,0,0,1968,,
1438,,,337.0,,7,1,marketing,,2,m,31,3,1,sales representative,2,single,,4567,1,,0.13,,2,0,,3,3.0,1,,1,0,2002,,
1439,,rarely,1294.0,,45,1,medical,,3,f,79,3,1,laboratory technician,1,,,15999,1,True,0.17,,3,0,1.0,6,3.0,1,,0,0,2001,,
1440,,rarely,1239.0,,8,2,other,,3,m,89,3,2,human resources,2,divorced,4071.0,12832,2,False,0.13,,3,0,19.0,4,2.0,10,,4,7,1986,,
1441,,rarely,1128.0,,13,3,,,2,m,95,4,2,healthcare representative,1,married,,5696,5,False,0.18,,3,2,10.0,2,2.0,0,,0,0,1981,,
1442,,,1431.0,,14,3,,,2,f,33,3,1,research scientist,3,single,,8018,1,,0.16,,3,0,0.0,4,1.0,0,,0,0,2005,,
1443,,rarely,359.0,,18,5,human resources,,4,m,89,4,1,human resources,1,married,2956.0,21495,0,False,0.17,,3,0,2.0,4,3.0,1,,0,0,1992,,
1444,,rarely,430.0,,2,4,,,4,f,73,3,2,research scientist,2,,,19573,4,True,0.22,,4,1,,2,3.0,1,,0,0,1987,,
1445,,frequently,1318.0,,10,4,marketing,,4,m,79,3,2,sales executive,4,,4648.0,26075,8,,0.13,,3,0,,2,4.0,0,,0,0,1991,,
1446,,,726.0,,29,1,life sciences,,4,m,93,1,2,healthcare representative,3,divorced,,21143,8,False,0.17,,4,2,11.0,3,,7,,1,6,1994,,
1447,,rarely,1142.0,,8,3,,,4,m,,3,1,laboratory technician,3,,,13624,4,False,0.13,,4,0,,3,3.0,0,,0,0,1981,,
1448,,rarely,352.0,,6,1,,,4,m,87,2,1,human resources,2,married,2804.0,15434,1,False,0.11,,4,0,,3,3.0,1,,0,0,1994,,
1449,,,,,24,2,,,4,m,73,2,1,research scientist,4,,2439.0,14753,1,True,0.24,,2,0,1.0,3,2.0,1,,1,0,1994,,
1450,,rarely,1172.0,sales,3,3,medical,,2,f,78,3,1,sales representative,2,,2856.0,3692,1,False,0.19,,4,1,1.0,3,3.0,1,,0,0,1995,sales,
1451,,,945.0,,9,3,,,2,m,89,3,1,sales representative,4,,,16019,1,,0.13,,3,0,,3,2.0,1,,0,0,1993,,
1452,,rarely,391.0,research & development,7,1,life sciences,,4,m,75,3,1,research scientist,2,single,,26092,1,,0.23,,1,0,1.0,2,3.0,1,,0,0,2001,research & development,
1453,,,482.0,,1,2,life sciences,,2,f,90,2,1,research scientist,3,,2933.0,14908,1,True,0.13,,3,1,1.0,3,2.0,1,,1,0,1997,,
1454,,rarely,170.0,,1,4,,,2,m,78,4,2,healthcare representative,1,,,9364,2,,0.15,,4,1,10.0,5,3.0,2,0.0,2,2,1979,,
1455,,frequently,746.0,sales,24,3,technical degree,,3,m,45,4,1,sales representative,1,single,1091.0,10642,1,False,0.17,,4,0,1.0,3,,1,,0,0,1994,sales,
1456,,rarely,1475.0,,13,2,marketing,,4,f,84,3,2,sales executive,3,,,23352,3,True,0.11,,4,0,6.0,0,3.0,2,,2,2,1995,,
1457,,rarely,1443.0,,11,5,,,4,f,89,2,2,sales executive,1,married,,20328,4,,0.16,,3,1,,3,3.0,0,,0,0,1967,,
1458,,rarely,867.0,,9,2,,,1,m,87,3,2,manufacturing director,1,married,5151.0,12315,1,False,0.25,,4,1,10.0,3,3.0,10,,7,9,1984,,
1459,,,605.0,,21,3,,,4,f,72,3,4,manager,4,,,11761,4,True,0.13,,3,1,,2,2.0,1,,0,0,1965,,
1460,,rarely,419.0,sales,12,4,marketing,,2,m,77,3,2,sales executive,4,divorced,,2900,3,,0.12,,3,2,14.0,4,3.0,0,,0,0,1981,sales,
1461,,,1337.0,,22,3,,,1,f,58,2,1,human resources,2,married,2863.0,19555,1,False,0.12,,1,0,,2,3.0,1,,0,0,1996,,
1462,,rarely,1404.0,,1,3,,,1,m,59,2,1,sales representative,1,single,2858.0,11473,4,,0.14,,1,0,20.0,3,2.0,1,,0,0,1985,,
1463,,,1373.0,,5,4,life sciences,,4,m,56,2,2,manufacturing director,4,,,10138,8,False,0.24,,2,0,,1,3.0,1,,0,0,1991,,
1464,,,1276.0,,2,1,medical,,4,f,59,1,1,laboratory technician,4,,1129.0,17536,1,,0.11,,3,3,,4,3.0,1,,0,0,1992,,
1465,,rarely,309.0,,2,3,,,3,f,82,3,1,human resources,2,,,19655,4,False,0.14,,3,0,6.0,3,3.0,2,,1,2,1998,,
1466,,,543.0,research & development,44,4,,,1,m,83,3,1,laboratory technician,4,married,,4060,8,False,0.19,,3,2,8.0,3,2.0,1,,0,0,1983,research & development,
1467,,no,105.0,,9,3,,,4,m,87,3,5,manager,4,,19431.0,15302,2,,0.13,,3,0,,3,2.0,6,,1,3,1984,,
1468,,,638.0,,9,3,,,4,m,33,3,1,sales representative,1,married,,26956,1,False,0.19,,1,1,,3,,1,,1,0,2000,,
1469,,rarely,1146.0,,26,4,life sciences,,3,f,31,3,3,human resources,4,single,,16642,1,True,0.16,,3,0,,2,,9,,1,7,1988,,
1470,,rarely,1440.0,,7,2,technical degree,,2,m,55,3,1,sales representative,3,,2308.0,4944,0,True,0.25,,2,1,12.0,4,3.0,11,,5,7,1989,,
1471,,no,1103.0,,16,3,medical,,3,m,49,3,1,research scientist,3,single,2144.0,2122,1,False,0.14,,3,0,5.0,3,2.0,5,,1,4,1995,,
1472,,,136.0,,1,3,life sciences,,1,m,89,3,2,healthcare representative,1,married,5373.0,6225,0,False,0.12,,1,1,6.0,5,2.0,5,,0,2,1994,,
1473,,rarely,147.0,,23,4,medical,,4,f,94,3,3,healthcare representative,4,married,,3465,1,,0.12,,4,1,40.0,3,2.0,40,,15,6,1965,,
1474,,,119.0,,3,3,life sciences,,1,m,76,3,3,sales executive,3,divorced,,9647,0,,0.12,,3,2,,6,2.0,16,,5,13,1985,,
1475,,frequently,1413.0,,1,1,,,2,f,42,3,3,sales executive,4,married,,6599,1,,0.14,,4,1,11.0,5,3.0,11,,4,1,1994,,
1476,,rarely,452.0,,1,3,medical,,4,m,81,3,5,manager,1,single,19045.0,18938,0,,0.14,,3,0,37.0,2,3.0,36,,4,13,1968,,
1477,,,334.0,,2,4,,,4,m,88,3,4,manager,2,,16015.0,15896,1,,0.19,,2,0,,2,3.0,22,,0,4,1982,,
1478,,rarely,1132.0,research & development,1,3,,,3,m,48,4,3,healthcare representative,4,,9613.0,10942,0,False,0.17,,1,3,19.0,5,2.0,18,,3,7,1984,research & development,
1479,,,,,15,2,life sciences,,3,m,92,2,3,research director,4,,11510.0,15682,0,,0.14,,2,1,,3,3.0,11,,2,9,1985,,
1480,,,982.0,,12,3,,,1,m,,2,4,research director,2,,,4345,1,False,0.11,,3,1,,3,,25,,3,9,1980,,
1481,,,480.0,,7,2,,,2,f,31,3,2,manufacturing director,1,married,4306.0,4156,1,False,0.12,,2,1,13.0,5,1.0,13,,3,12,1992,,
1482,,rarely,1099.0,research & development,29,4,life sciences,,2,m,88,2,4,manager,3,married,17046.0,9314,0,False,0.15,,2,1,28.0,2,3.0,27,,15,7,1973,research & development,
1483,,no,1038.0,sales,8,1,life sciences,,2,f,88,2,1,sales representative,4,,,21437,0,,0.19,,4,0,,2,2.0,2,,2,2,1990,sales,
1484,,,342.0,,2,3,life sciences,,1,m,57,3,1,research scientist,1,married,2042.0,15346,6,,0.14,,2,1,6.0,2,3.0,3,,1,2,1997,,
1485,,frequently,1186.0,,3,4,,,3,m,44,3,1,research scientist,3,,2821.0,2997,3,False,0.16,,1,1,8.0,2,3.0,2,,2,2,1985,,
1486,,,430.0,,1,4,medical,,4,m,40,3,5,research director,4,,,21445,9,False,0.17,,4,2,23.0,0,3.0,2,,2,2,1977,,
1487,,,984.0,,25,1,,,4,f,70,2,1,research scientist,2,single,2070.0,25326,1,True,0.11,,3,0,2.0,6,4.0,2,,2,2,2002,,
1488,,frequently,793.0,,20,3,,,3,m,67,4,1,sales representative,4,married,2791.0,21981,0,False,0.12,,1,1,3.0,4,3.0,2,,2,2,1992,,
1489,,,1182.0,,11,2,marketing,,4,m,54,3,2,sales executive,4,divorced,,18500,1,,0.11,,4,1,5.0,3,3.0,5,,0,2,1988,,
1490,,,1003.0,,2,2,,,4,m,95,3,2,manufacturing director,3,single,,15834,2,False,0.11,,4,0,,3,,3,,0,2,1989,,
1491,,,603.0,,9,4,,,1,f,77,3,2,sales executive,1,single,8224.0,18385,0,,0.17,,1,0,6.0,3,3.0,5,,0,3,1990,,
1492,,,874.0,research & development,15,3,medical,,3,m,72,3,1,laboratory technician,3,,2610.0,6233,1,False,0.12,,3,1,,5,2.0,2,,2,2,1992,research & development,
1493,,rarely,367.0,,25,2,,,3,f,52,2,2,healthcare representative,4,,5731.0,17171,7,False,0.13,,3,2,9.0,2,3.0,6,,1,3,1986,,
1494,,rarely,199.0,,6,3,,,4,m,55,2,1,research scientist,3,married,2539.0,7950,1,False,0.13,,3,1,4.0,0,3.0,4,2.0,2,2,1996,,
1495,,frequently,,,4,4,other,,4,m,47,2,1,laboratory technician,4,married,2376.0,26537,1,,0.13,,2,1,2.0,2,4.0,2,,2,2,1988,,
1496,,,718.0,,4,4,,,4,f,92,3,5,manager,1,divorced,,18575,4,False,0.13,,4,1,28.0,2,3.0,5,,4,2,1967,,
1497,,,1457.0,research & development,7,3,medical,,1,f,83,3,1,research scientist,3,,,20100,4,True,0.19,,3,1,,2,,3,,0,2,1978,research & development,
1498,,rarely,244.0,,2,3,life sciences,,2,m,97,3,1,human resources,4,,3539.0,5033,0,False,0.13,,2,0,,5,3.0,9,,1,8,1980,,
1499,,rarely,196.0,,29,4,marketing,,1,f,91,2,2,sales executive,4,,5468.0,13402,1,,0.14,,1,2,,3,3.0,12,,5,7,1992,,
1500,,,303.0,,27,3,,,3,m,84,3,2,sales executive,4,,5813.0,13492,1,,0.18,,4,0,,2,3.0,10,,7,7,1988,,
1501,,no,1180.0,research & development,2,2,medical,,2,m,90,3,2,manufacturing director,4,divorced,,24442,2,False,0.14,,3,1,15.0,6,3.0,7,,1,7,1988,research & development,
1502,,,1092.0,,47,3,medical,,47,f,64,3,3,manufacturing director,3,single,9667.0,2739,9,False,0.14,,2,0,9.0,3,3.0,7,,0,2,1993,,
1503,,rarely,261.0,,21,2,medical,,4,f,66,3,2,healthcare representative,2,married,,10842,4,False,0.22,,4,1,13.0,2,4.0,9,7.0,3,7,1977,,
1504,,no,589.0,,48,4,,,48,f,67,3,2,sales executive,3,marreid,5154.0,19665,4,,0.22,,2,2,10.0,3,4.0,8,,5,7,1978,,
1505,,frequently,1422.0,,2,4,life sciences,,1,m,92,3,2,sales executive,4,married,5675.0,19246,1,,0.2,,3,1,7.0,5,3.0,7,,7,7,1980,,
1506,,,,,10,3,life sciences,,3,f,64,3,3,sales executive,2,,7314.0,14011,5,,0.21,,3,3,14.0,2,3.0,8,,0,7,1977,,
1507,,rarely,1137.0,research & development,1,4,,,1,m,98,3,4,manager,1,,,18991,2,,0.11,,1,1,22.0,3,,19,,11,16,1983,research & development,
1508,,rarely,511.0,sales,2,2,,,1,f,89,4,2,sales executive,3,single,,26997,0,False,0.14,,2,0,9.0,5,2.0,8,,0,7,1996,sales,
1509,,,1396.0,,6,3,medical,,3,m,83,3,3,research director,1,married,,14842,9,False,0.13,,2,1,18.0,3,4.0,13,,5,7,1981,,
1510,,frequently,1096.0,,6,3,other,,3,m,61,4,1,laboratory technician,4,married,,7102,0,False,0.18,,1,1,8.0,3,3.0,7,,7,7,1997,,
1511,,frequently,,,1,2,life sciences,,3,m,42,2,2,sales executive,4,married,,19255,1,,0.12,,3,1,7.0,2,3.0,7,,0,7,1995,,
1512,,rarely,691.0,research & development,5,4,,,3,m,86,3,1,research scientist,4,married,,10077,0,,0.12,,3,1,,4,3.0,5,,0,3,1992,research & development,
1513,,rarely,106.0,,2,3,human resources,,1,m,62,2,2,human resources,1,,6410.0,17822,3,False,0.12,,4,0,,1,3.0,2,,1,0,1992,,
1514,,,,research & development,2,4,,,3,m,32,3,1,research scientist,4,,,7747,0,,0.18,,2,1,3.0,2,1.0,2,,2,2,1992,research & development,
1515,,,723.0,,8,4,medical,,3,m,85,2,2,research scientist,2,,4941.0,17747,2,False,0.15,,1,0,11.0,3,2.0,8,,7,7,1971,,
1516,,,1157.0,,2,4,medical,,1,m,84,1,1,research scientist,4,married,,24737,5,True,0.13,,4,0,,4,2.0,3,,2,2,1995,,
1517,,rarely,1482.0,,5,5,,,4,m,42,3,5,research director,3,married,,16375,4,,0.11,,2,1,21.0,2,3.0,3,,1,1,1976,,
1518,,,738.0,,9,5,other,,2,m,30,2,1,laboratory technician,4,,3983.0,7621,0,False,0.17,,3,0,4.0,2,,3,,2,2,1994,,
1519,,,1192.0,,5,2,medical,,4,m,61,3,2,manufacturing director,4,,6347.0,23177,7,False,0.16,,3,2,8.0,2,2.0,6,,0,4,1986,,
1520,,,1309.0,,22,1,,,3,m,83,3,1,research scientist,4,,2904.0,16092,1,,0.12,,3,2,,2,2.0,4,,0,2,2000,,
1521,,rarely,544.0,human resources,2,1,,,3,m,52,3,1,human resources,3,divorced,2696.0,24017,0,True,0.11,,3,1,4.0,5,3.0,3,,1,0,1981,human resources,
1522,,,641.0,sales,28,2,,,4,f,85,3,2,sales executive,3,,,6069,7,,0.12,,2,1,4.0,2,4.0,2,,2,2,1993,sales,
1523,,,756.0,,1,1,,,1,f,99,2,1,sales representative,2,single,2174.0,9150,1,,0.11,,3,0,3.0,3,3.0,3,,1,2,2002,,
1524,,rarely,593.0,,1,4,medical,,4,m,88,3,2,healthcare representative,3,,6755.0,2967,2,False,0.11,,3,0,,2,3.0,3,,1,2,1966,,
1525,,,895.0,,9,2,,,1,m,39,3,1,sales representative,4,single,,2851,1,,0.24,,3,0,3.0,3,2.0,3,2.0,2,2,2002,,
1526,,rarely,408.0,,9,4,life sciences,,3,m,42,2,1,research scientist,2,,2657.0,7551,0,,0.16,,4,0,3.0,5,3.0,2,,2,2,1992,,
1527,,,1283.0,research & development,23,3,,,4,m,54,3,1,research scientist,4,,,18168,9,False,0.16,,4,0,6.0,4,3.0,3,,1,2,1994,research & development,
1528,,rarely,1469.0,,1,2,,,4,m,82,3,1,laboratory technician,2,,,17881,1,False,0.11,,2,1,5.0,2,3.0,5,,0,4,1996,,
1529,,rarely,1261.0,,7,3,other,,2,m,31,2,3,healthcare representative,3,single,10965.0,12066,8,False,0.24,,3,0,,2,3.0,5,,0,0,1974,,
1530,,rarely,329.0,,2,3,,,4,f,96,3,1,research scientist,3,married,2543.0,11868,4,False,0.13,,2,1,,3,3.0,2,,2,2,1987,,
1531,,no,1362.0,,37,3,marketing,,1,m,67,4,2,sales executive,4,,5304.0,4652,8,True,0.13,,2,0,,3,2.0,5,,0,4,1989,,
1532,,,1371.0,,32,4,marketing,,4,f,77,3,2,sales executive,3,divorced,,5915,1,True,0.12,,4,1,,2,4.0,5,,0,3,1999,,
1533,,,201.0,,1,4,,,2,f,95,3,1,laboratory technician,1,,,20490,3,False,0.16,,2,1,8.0,5,3.0,5,,1,2,1981,,
1534,,,821.0,,5,2,medical,,1,m,86,3,5,research director,1,married,19406.0,8509,4,,0.11,,3,1,24.0,4,2.0,4,,1,2,1969,,
1535,,,1381.0,,4,4,,,3,f,72,3,2,sales executive,3,married,6538.0,12740,9,False,0.15,,1,1,,3,3.0,3,,1,2,1989,,
1536,,,313.0,,21,3,,,4,m,61,3,1,laboratory technician,4,,2258.0,15238,7,,0.2,,1,1,,1,3.0,3,,1,2,1980,,
1537,,rarely,1473.0,,8,4,other,,3,f,74,3,2,healthcare representative,3,,,2227,4,True,0.14,,4,0,,3,3.0,5,,0,2,1980,,
1538,,rarely,329.0,,1,2,,,4,m,98,2,1,laboratory technician,1,married,2218.0,16193,1,False,0.12,,3,1,4.0,3,,4,,3,2,1992,,
1539,,rarely,688.0,,3,3,medical,,1,m,91,3,1,laboratory technician,1,married,,9396,5,False,0.13,,3,1,6.0,5,,2,,0,2,1998,,
1540,,,192.0,,10,2,life sciences,,1,m,69,3,1,research scientist,4,married,2654.0,9655,3,False,0.21,,4,2,8.0,3,2.0,2,,0,2,1978,,
1541,,rarely,1385.0,,33,2,medical,,3,m,79,3,4,healthcare representative,4,married,,7501,0,True,0.14,,2,0,21.0,2,3.0,20,,4,10,1978,,
1542,,no,666.0,,29,4,life sciences,,1,m,88,3,3,manager,2,married,,10268,1,,0.12,,4,1,,2,2.0,10,,9,9,1976,,
1543,,,1315.0,,38,3,life sciences,,2,f,71,4,3,manager,2,divorced,,19100,7,,0.18,,2,1,10.0,6,2.0,7,,6,2,1988,,
1544,,frequently,442.0,,2,2,,,2,m,44,3,2,sales executive,4,single,,20260,1,,0.18,,1,0,,3,,10,,0,9,1994,,
1545,,rarely,147.0,research & development,17,2,technical degree,,17,m,37,3,2,laboratory technician,4,marreid,,15972,3,,0.19,,4,1,12.0,4,3.0,10,,0,8,1968,research & development,
1546,,rarely,950.0,,4,4,,,4,m,48,2,2,sales executive,4,single,5828.0,8450,1,,0.12,,2,0,,0,,8,,7,4,1997,,
1547,,rarely,218.0,,7,3,technical degree,,2,m,100,4,2,sales executive,4,,,12241,4,,0.11,,2,1,10.0,3,2.0,8,,7,7,1992,,
1548,,frequently,,,10,4,life sciences,,3,f,33,3,1,laboratory technician,4,,2455.0,10675,0,False,0.19,,1,0,,5,3.0,8,,1,7,1980,,
1549,,rarely,691.0,,7,3,marketing,,4,m,73,3,2,sales executive,4,,,7143,4,,0.12,,4,3,13.0,3,3.0,7,,1,7,1992,,
1550,,,1018.0,,2,4,medical,,1,f,74,4,2,research scientist,4,single,5055.0,10557,7,,0.16,,3,0,,0,2.0,7,,0,7,1991,,
1551,,,,,10,3,,,2,m,46,2,2,sales executive,4,,4682.0,4317,3,False,0.14,,3,0,,6,2.0,7,,0,1,1990,,
1552,,frequently,559.0,research & development,30,4,life sciences,,3,f,82,2,2,laboratory technician,3,divorced,5257.0,6227,1,False,0.11,,2,1,9.0,3,4.0,9,,0,0,1980,research & development,
1553,,rarely,318.0,,8,4,,,2,m,77,1,1,laboratory technician,1,,2119.0,4759,1,,0.11,,4,0,7.0,4,2.0,7,,0,7,1994,,
1554,,,1130.0,sales,12,4,,,2,f,56,3,2,sales executive,2,,,3415,1,False,0.18,,1,1,8.0,3,3.0,8,,0,7,1996,sales,
1555,,rarely,144.0,,10,1,,,4,f,39,2,2,sales executive,2,divorced,,11866,1,True,0.14,,1,2,7.0,2,3.0,7,,1,7,1994,,
1556,,,1319.0,,6,3,medical,,3,m,51,4,2,research scientist,1,divorced,5974.0,17001,4,,0.13,,1,2,13.0,2,3.0,7,,6,7,1986,,
1557,,rarely,933.0,,1,3,,,3,m,57,3,2,sales executive,3,,,20156,1,,0.17,,2,1,,3,3.0,8,,7,7,1997,,
1558,,rarely,1171.0,,10,4,life sciences,,4,f,46,4,1,laboratory technician,3,married,,22495,3,True,0.13,,3,1,,3,3.0,7,,1,7,1983,,
