,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,employeenumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NUMCOMPANIESWORKED,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TOTALWORKINGYEARS,TrainingTimesLastYear,WORKLIFEBALANCE,YearsAtCompany,YearsSinceLastPromotion,YEARSWITHCURRMANAGER,DateBirth,RemoteWork
1337,False,rarely,177.0,,8,3,,,1.0,F,55,3,2, MAnUFacTurInG dirEcToR ,2,Divorced,,23814,4,False,0.21,4.0,3,1,4.0,2,4.0,1,0,0,1980,False
1338,True,rarely,1427.0, Research & Development ,18,1,Other,923.0,4.0,F,65,3,1, resEaRcH scIENTiSt ,4,Single,,8870,1,False,0.19,,1,0,,3,2.0,1,0,0,2002,False
1339,False,,546.0,,48,3,Life Sciences,934.0,,M,83,3,1, lAboRATORy TechNIcIAN ,2,,2008.0,6896,1,False,0.14,3.0,2,2,1.0,3,3.0,1,1,0,1989,True
1340,False,,1272.0,,5,3,,940.0,3.0,F,37,2,3, HeALThcAre RePresENTATive ,2,Divorced,10552.0,9255,2,,0.13,,4,1,24.0,3,3.0,6,0,4,1965,False
1341,False,,,,20,4,Medical,945.0,4.0,M,51,3,1, rEsEARCh ScieNTist ,3,Married,2259.0,5543,4,,0.17,3.0,1,2,13.0,2,2.0,0,0,0,1975,False
1342,False,no,1184.0,,1,3,Life Sciences,951.0,3.0,F,70,2,1, LaBORatoRy teCHnIciAn ,2,Married,,3974,6,False,0.2,,3,0,5.0,3,3.0,3,0,2,1991,
1343,True,,867.0,,19,2,Marketing,952.0,3.0,M,36,2,1, sAleS rEPrEsENTaTiVE ,2,Married,2413.0,18798,1,True,0.18,,3,3,,2,3.0,1,0,0,1998,False
1344,False,,658.0, Sales ,10,4,Marketing,954.0,1.0,M,67,2,3, SALes eXECuTIvE ,2,Divorced,,20652,2,False,0.12,3.0,2,1,11.0,2,2.0,1,0,0,1983,True
1345,True,,419.0,,21,3,Other,959.0,4.0,M,37,2,1, SAles rePREseNTatIVE ,2,Single,2121.0,9947,1,True,0.13,3.0,2,0,1.0,3,4.0,1,0,0,2004,False
1346,True,rarely,129.0, Research & Development ,4,3,Technical Degree,,1.0,M,84,3,1, LabORatORy tEChnIcIAn ,1,Single,,13008,1,,0.19,3.0,2,0,1.0,2,3.0,1,0,0,2003,False
1347,False,rarely,1069.0,,1,3,,,2.0,F,42,2,2, hEaLThcAre repREseNtATIvE ,4,,,12291,0,,0.14,3.0,1,0,6.0,3,3.0,5,1,4,1990,
1348,True,rarely,289.0,,2,3,,,4.0,M,51,3,1, reSearCH ScIeNtiSt ,3,Single,2479.0,26227,4,False,0.24,4.0,1,0,7.0,4,3.0,1,0,0,1965,False
1349,True,no,1479.0,,24,3,,986.0,2.0,F,100,4,4, SALES EXecutivE ,2,Single,13194.0,17071,4,,0.16,3.0,4,0,22.0,2,2.0,1,0,0,1983,True
1350,True,rarely,906.0,,10,3,,994.0,4.0,F,92,2,1, rESEarCh scIenTisT ,1,Single,,11479,6,True,0.2,4.0,3,0,3.0,5,3.0,0,0,0,1994,True
1351,False,rarely,955.0,,18,2,Life Sciences,1003.0,4.0,F,83,3,2, SAles execUTive ,4,Single,4163.0,8571,1,True,0.17,3.0,3,0,9.0,0,3.0,9,0,7,1976,False
1352,False,,287.0,,5,2,,1012.0,2.0,M,73,3,1, reSEaRCH scIENTiST ,4,,,13493,1,False,0.15,3.0,4,0,,2,3.0,0,0,0,2005,
1353,True,,1097.0,,16,3,Medical,,4.0,F,98,2,1, reseARCH sCiEnTIst ,1,,2600.0,18275,1,True,0.15,3.0,1,0,1.0,2,3.0,1,0,0,2003,False
1354,False,,265.0,,5,2,,1029.0,4.0,M,90,3,5, ManagEr ,3,,18303.0,7770,6,False,0.13,3.0,2,0,21.0,3,4.0,1,0,0,1981,True
1355,False,rarely,804.0, Research & Development ,9,3,,,1.0,M,64,3,1, LaBorAtOrY teCHNICIAn ,4,Married,2380.0,20165,4,False,0.18,,2,0,8.0,5,3.0,1,0,0,1973,True
1356,True,rarely,1141.0,,11,2,Medical,1033.0,1.0,F,61,1,2, HEaLtHcArE rEPrEseNtAtIVE ,2,,4777.0,14382,5,False,0.15,3.0,1,0,15.0,2,1.0,1,0,0,1986,True
1357,False,,,,3,4,Life Sciences,,2.0,M,42,3,2, sAlEs EXecUTIVE ,4,,,4981,8,True,0.12,3.0,3,0,19.0,1,3.0,1,0,0,1985,False
1358,True,,660.0,,15,3,,1052.0,1.0,M,81,3,2, labORatorY TEchNiCian ,3,Divorced,,7858,7,,0.14,3.0,2,1,9.0,3,2.0,1,0,0,1987,
1359,False,rarely,1144.0, Sales ,10,1,Medical,1056.0,4.0,M,74,3,1, saLEs RePREsentAtiVE ,2,Married,1052.0,23384,1,False,0.22,4.0,2,0,,5,3.0,1,0,0,1995,True
1360,False,,415.0,,25,3,,1076.0,3.0,M,,2,3, sALEs ExECutiVe ,4,,,5268,5,False,0.13,3.0,3,1,18.0,5,3.0,1,0,0,1980,True
1361,True,rarely,1334.0, Research & Development ,10,3,,1079.0,3.0,F,36,2,1, laBOrATORY TechNiCiAn ,1,Single,,17258,1,False,0.13,,1,0,1.0,6,2.0,1,1,0,2002,True
1362,True,rarely,1323.0,,4,4,,1081.0,1.0,M,34,3,1, resEaRcH scieNtIST ,3,Married,2461.0,10332,9,,0.12,,3,3,18.0,2,4.0,10,2,7,1972,False
1363,False,,309.0, Sales ,10,4,,1105.0,4.0,F,88,2,2, sALes exECutIVe ,4,Divorced,,24223,2,True,0.14,,3,3,8.0,5,3.0,1,0,0,1986,False
1364,True,,1009.0, Research & Development ,1,3,Medical,1111.0,1.0,M,45,2,1, LabOraToRy technICiAN ,2,Divorced,2596.0,7160,1,False,0.15,,1,2,,2,3.0,1,0,0,1995,False
1365,True,,,,1,4,,1113.0,4.0,M,81,3,2, sales EXecUTIvE ,3,Single,4728.0,17251,3,True,0.14,3.0,4,0,5.0,4,3.0,0,0,0,1973,
1366,False,,697.0,,3,4,,1115.0,3.0,M,40,2,1, ResEaRCh sCiEnTIsT ,4,,,22478,3,False,0.17,3.0,4,3,6.0,2,3.0,0,0,0,1989,True
1367,False,rarely,130.0,,2,2,Marketing,1125.0,4.0,M,32,3,3, SAlEs eXEcUTIVe ,2,Single,7351.0,20619,7,False,0.16,3.0,3,0,,2,3.0,1,0,0,1985,True
1368,False,,188.0,,29,3,,,2.0,M,56,1,2, LAboRaTOrY tEcHNicIaN ,4,,,9558,4,,0.19,3.0,1,0,16.0,3,3.0,1,0,0,1981,False
1369,True,,247.0,,8,1,,1156.0,3.0,M,80,3,1, laborATOry TechNiCiAN ,3,Single,,13556,1,False,0.12,3.0,4,0,,0,3.0,0,0,0,2005,True
1370,False,,167.0,,12,4,,1158.0,2.0,M,46,3,1, lABOraToRy TEChNIciaN ,4,,4766.0,9051,3,True,0.11,3.0,1,1,6.0,4,,1,0,0,1982,False
1371,False,rarely,982.0, Research & Development ,1,4,Medical,1172.0,4.0,M,58,2,1, lAborAtORY TeCHNIciAN ,3,,2258.0,16340,6,False,0.12,3.0,2,1,,2,3.0,8,1,7,1988,True
1372,False,,862.0, Sales ,2,1,,1190.0,3.0,F,76,3,1, SAlES rePrESentaTIVe ,1,,2827.0,14947,1,,0.12,3.0,3,3,1.0,3,3.0,1,0,0,1991,
1373,True,,1256.0,,3,4,Life Sciences,,3.0,M,48,2,1, reseARcH ScIenTisT ,4,Married,2853.0,4223,0,True,0.11,3.0,2,1,1.0,5,3.0,0,0,0,2001,
1374,False,no,111.0,,26,3,,1206.0,,M,74,1,1, resEarch SCienTIst ,3,Single,2290.0,4279,2,False,0.13,,4,0,6.0,3,3.0,0,0,0,1979,True
1375,True,no,906.0,,5,2,Life Sciences,1210.0,1.0,M,95,2,1, rEsEarCh scIEntISt ,1,,2107.0,20293,6,False,0.17,3.0,1,1,5.0,2,1.0,1,0,0,1982,True
1376,False,frequently,1184.0,,2,4,,,2.0,M,62,3,2, saLes eXEcutIvE ,2,,,25440,5,False,0.12,3.0,4,3,,2,3.0,0,0,0,1983,False
1377,True,,984.0,,17,2,Life Sciences,,4.0,F,97,3,1, laboRATOry techNICiAn ,2,,2210.0,3372,1,,0.13,3.0,1,1,1.0,3,1.0,1,0,0,1999,True
1378,False,frequently,458.0,,26,5,Medical,1242.0,1.0,F,60,3,3, ReSeARCH dIREctOR ,1,Married,13191.0,23281,3,True,0.17,3.0,3,0,,6,3.0,1,0,0,1981,False
1379,False,,1098.0, Research & Development ,4,2,Medical,1256.0,1.0,M,85,2,5, mANager ,3,Married,,12124,2,,0.13,,3,1,23.0,2,4.0,1,0,0,1974,
1380,False,rarely,969.0,,2,2,Technical Degree,1258.0,4.0,M,76,4,1, labOrATORY tEcHNiCIaN ,2,Single,,16620,5,,0.11,3.0,3,0,7.0,4,2.0,1,0,0,1975,
1381,False,rarely,1329.0, Research & Development ,7,3,,1260.0,3.0,M,82,3,2, HEAlThcARe rEPREseNtATIVe ,4,,,4204,1,,0.11,3.0,2,2,6.0,2,3.0,6,1,0,1994,True
1382,False,,715.0, Research & Development ,1,3,Life Sciences,1263.0,4.0,M,76,2,5, REsEArCH dIrECTOr ,4,Single,18265.0,8733,6,False,0.12,3.0,3,0,,3,4.0,1,0,0,1975,
1383,False,,1320.0,,20,3,Technical Degree,,3.0,F,89,4,1, rESeaRCH ScientIST ,3,,,21643,0,False,0.17,3.0,4,0,2.0,5,2.0,1,0,0,1989,
1384,False,,265.0,,25,3,Life Sciences,1269.0,2.0,F,57,4,1, reSEArCH sCieNTiST ,4,Single,,21221,1,,0.12,3.0,4,0,1.0,2,3.0,1,0,1,2004,True
1385,False,,373.0,,1,2,,1270.0,4.0,M,47,3,1, rEseARCH sCIeNTisT ,3,,,16901,1,False,0.22,4.0,4,1,1.0,2,3.0,1,0,1,2000,False
1386,True,frequently,599.0,,32,1,,1273.0,3.0,M,73,1,1, saLEs rEpRESEnTAtiVe ,4,Single,1118.0,8040,1,True,0.14,,4,0,1.0,4,3.0,1,1,0,1998,True
1387,False,,603.0,,34,4,Medical,,2.0,F,78,4,2, REsearCH sCIeNTIst ,2,Married,2372.0,5628,6,True,0.16,3.0,4,0,18.0,2,3.0,1,0,0,1981,False
1388,False,frequently,968.0,,6,2,Medical,,2.0,F,40,2,1, lABoraTORY tEcHnicIAN ,3,Single,2838.0,4257,0,,0.14,3.0,2,0,8.0,6,2.0,7,7,7,1972,False
1389,False,frequently,364.0,,25,3,Medical,1306.0,2.0,F,,3,5, manAGEr ,2,,18061.0,13035,3,,0.22,4.0,3,0,22.0,4,3.0,0,0,0,1978,False
1390,False,,1291.0,,11,3,Medical,1364.0,3.0,F,98,4,1, salEs repResEntatiVe ,4,Married,,6527,8,,0.14,,2,1,5.0,4,3.0,1,0,0,1996,True
1391,False,no,1124.0,,1,3,,1368.0,4.0,F,97,3,1, LaBoRAtORy TEcHnICiAN ,4,Single,1611.0,19305,1,,0.15,3.0,3,0,0.0,5,4.0,0,0,0,2005,False
1392,True,frequently,703.0,,2,3,,1379.0,3.0,F,90,2,1, SaLeS RepRESenTatIve ,4,Single,,11882,7,False,0.14,3.0,3,0,3.0,3,4.0,1,0,0,1992,True
1393,True,frequently,,,1,4,Life Sciences,1427.0,2.0,F,50,1,1, sALeS RePReSENtAtiVe ,3,Single,,16154,1,,0.12,,2,0,,3,3.0,1,0,0,1992,False
1394,True,rarely,202.0,,8,3,Life Sciences,1433.0,1.0,F,34,2,1, RESEaRcH sCientiSt ,2,,,22262,1,,0.12,3.0,3,0,,3,4.0,1,0,0,1992,False
1395,False,rarely,1377.0,,11,1,Life Sciences,1434.0,2.0,M,91,3,1, laBOrAtOry TEChnICiAn ,1,Married,,7679,0,,0.14,3.0,2,0,6.0,3,4.0,5,1,4,1996,False
1396,True,,592.0,,2,3,,1458.0,1.0,F,54,2,1, laBORatory tecHnIcian ,1,Single,,17181,2,True,0.23,4.0,2,0,11.0,2,4.0,1,0,0,1984,True
1397,False,frequently,383.0,,1,5,Marketing,1481.0,1.0,F,79,3,2, sAlES ExecUTiVE ,3,Married,4768.0,9282,7,,0.12,,3,1,11.0,4,2.0,1,0,0,1979,False
1398,False,,990.0, Research & Development ,25,3,,1482.0,,M,,3,1, rESeaRch SCIeNTIST ,3,,1274.0,7152,1,,0.13,3.0,2,2,1.0,2,2.0,1,0,0,1993,False
1399,False,rarely,660.0,,26,1,Life Sciences,,4.0,M,76,3,1, sALES rePReSEntATIvE ,3,,2404.0,16192,1,False,0.13,,1,1,1.0,3,3.0,1,0,0,1988,True
1400,True,frequently,381.0,,9,3,,1494.0,2.0,M,89,3,1, LABorAToRy TecHnicIan ,1,,,16998,2,,0.11,3.0,3,0,,2,2.0,0,0,0,1999,False
1401,False,,830.0,,13,2,,,4.0,F,78,3,1, SaLes rEprESENtatIVe ,2,Married,2033.0,7103,1,,0.13,3.0,3,1,1.0,2,,1,0,0,1999,
1402,True,,289.0,,2,2,Medical,1504.0,3.0,M,,2,1, LaBORAToRy teChnICiAn ,1,Single,2561.0,5355,7,False,0.11,,3,0,8.0,2,2.0,0,0,0,1995,
1403,False,rarely,1423.0,,1,3,Life Sciences,,1.0,M,72,2,1, rESeARch SCIentisT ,3,,1563.0,12530,1,,0.14,3.0,4,1,1.0,2,1.0,1,0,0,1995,False
1404,False,,516.0,,8,5,,1515.0,4.0,M,69,3,2, HeALThCARE rEPRESEnTATIvE ,3,,6388.0,22049,2,,0.17,3.0,1,0,14.0,6,3.0,0,0,0,1990,True
1405,False,rarely,1089.0,,6,3,,1525.0,2.0,F,32,3,3, MAnuFActUring DIrEcToR ,2,Single,8376.0,9150,4,,0.18,,4,0,9.0,3,3.0,2,2,2,1984,False
1406,False,,1210.0,,2,3,Medical,1542.0,3.0,M,68,2,1, LAboRAtORy TEcHNIcian ,2,Married,4841.0,24052,4,,0.14,,2,1,,3,,1,0,0,1981,
1407,False,rarely,598.0,,9,3,,1558.0,3.0,M,91,4,1, ResEArch SCIENTiSt ,3,Married,,22376,6,False,0.18,3.0,1,2,,2,2.0,1,0,0,1994,False
1408,False,rarely,992.0,,1,3,,1564.0,4.0,M,68,2,1, LABORAtoRY tEcHniCIAn ,1,,,21731,1,False,0.19,3.0,2,0,,3,3.0,3,1,2,1988,False
1409,True,rarely,104.0,,14,3,,,,F,69,3,1, lABoRaTORY tEChniCiAN ,1,,2074.0,26619,1,,0.12,3.0,4,1,1.0,2,3.0,1,0,0,1988,True
1410,False,,479.0,,13,4,Medical,1577.0,,M,35,3,1, ReSEArcH SCIEntisT ,4,Single,2972.0,22061,1,,0.13,3.0,3,0,,4,,1,0,0,1989,False
1411,False,rarely,474.0,,3,3,,1581.0,1.0,F,89,3,1, rESEArcH scienTIST ,4,,,11133,1,,0.21,4.0,1,0,1.0,5,3.0,1,0,0,1997,
1412,False,rarely,884.0,,1,4,Life Sciences,,2.0,F,73,3,2, saLEs EXECUTive ,3,Single,6815.0,21447,6,False,0.13,3.0,1,0,,5,3.0,1,0,0,1987,True
1413,False,,264.0,,24,3,Marketing,1591.0,,M,59,3,5, MANAgER ,3,married,,19519,4,True,0.16,,3,1,,2,3.0,1,0,0,1973,False
1414,False,rarely,1059.0,,9,2,,,4.0,M,93,2,5, MaNAgEr ,4,,,26362,8,False,0.22,4.0,4,0,24.0,2,3.0,1,0,1,1981,False
1415,False,,1349.0,,7,2,Life Sciences,1601.0,3.0,M,63,2,1, LAboRatORy TecHNicIaN ,4,,2690.0,7713,1,False,0.18,3.0,4,1,,5,2.0,1,0,1,1988,False
1416,False,rarely,563.0,,1,4,Life Sciences,1602.0,4.0,M,56,4,4, MAnAgER ,1,,17567.0,3156,1,,0.15,3.0,2,0,27.0,5,1.0,26,0,12,1977,False
1417,True,frequently,544.0, Sales ,3,2,Medical,1624.0,2.0,F,70,3,1, SALEs REpRESentatIve ,4,Single,1569.0,18420,1,True,0.12,3.0,3,0,0.0,2,4.0,0,0,0,2005,
1418,False,,991.0,,5,3,,1669.0,1.0,M,43,2,2, sAles exeCUTIvE ,2,Divorced,4187.0,3356,1,True,0.13,,2,1,10.0,3,2.0,10,0,9,1994,
1419,False,,1112.0,,5,4,Life Sciences,1673.0,1.0,F,67,3,2, Sales exECutive ,4,,,22589,1,False,0.11,3.0,1,2,10.0,2,,10,0,2,1992,True
1420,False,rarely,1206.0,,23,2,,1678.0,4.0,M,80,3,3, SaLES exECutIVE ,3,Single,,11591,3,,0.16,3.0,4,0,21.0,2,3.0,2,0,2,1982,
1421,False,rarely,1495.0,,4,2,,,4.0,F,87,3,1, LaboRAtory TeChnICian ,3,,3306.0,26176,7,,0.19,3.0,4,1,7.0,5,,0,0,0,1985,True
1422,True,rarely,1259.0,,2,4,Life Sciences,,4.0,M,95,3,1, LAbOrATORY tEChNiciAn ,2,Single,1393.0,24852,1,False,0.12,3.0,1,0,1.0,2,3.0,1,0,0,1991,True
1423,False,,,,1,4,,1697.0,3.0,M,92,1,3, heaLtHCAre rEprEsEntAtiVe ,4,Divorced,10883.0,20467,3,False,0.2,4.0,3,1,19.0,2,4.0,1,0,0,1963,False
1424,True,,240.0,,22,1,,1714.0,4.0,M,58,1,1, humAN rESOURCes ,3,Married,,11585,1,False,0.11,,3,1,1.0,2,3.0,1,0,0,1999,True
1425,False,rarely,369.0,,8,2,Life Sciences,1724.0,2.0,F,92,3,2, maNuFaCturInG dirECTOR ,1,,,5041,2,True,0.16,3.0,2,1,18.0,3,3.0,1,0,0,1983,
1426,False,rarely,793.0,,21,1,,,2.0,M,33,3,1, rEseArCh SCieNTISt ,4,Married,2862.0,3811,1,False,0.12,3.0,2,1,10.0,2,2.0,10,0,8,1993,True
1427,False,no,543.0,,2,4,Marketing,1731.0,3.0,M,87,3,2, sAles eXecutIVE ,2,,,3536,7,False,0.11,3.0,4,1,4.0,3,1.0,1,0,0,1976,
1428,True,rarely,964.0, Sales ,1,2,,,1.0,M,,1,2, SalES eXecUTiVE ,2,Single,6735.0,12147,6,,0.15,3.0,2,0,10.0,2,3.0,0,0,0,1991,False
1429,False,rarely,176.0,,41,3,Life Sciences,1744.0,,F,56,1,3, huMAn ReSOurCES ,3,married,9756.0,6595,4,,0.21,4.0,3,2,9.0,2,4.0,5,0,3,1978,True
1430,False,,181.0,,2,4,,1755.0,4.0,M,97,4,1, ReSeaRch sCienTiSt ,4,Married,,5586,0,True,0.14,3.0,1,3,6.0,3,3.0,5,1,2,1989,False
1431,True,,211.0,,16,3,,1758.0,1.0,F,74,3,3, SaLEs ExEcutive ,1,,,10092,2,True,0.2,4.0,3,0,,2,2.0,0,0,0,1990,
1432,True,rarely,1079.0,,16,4,,1761.0,1.0,M,70,3,3, SAlEs exeCUTIVe ,3,Married,,19002,2,,0.13,3.0,1,3,,2,3.0,1,0,0,1992,
1433,False,rarely,590.0,,4,3,Technical Degree,,4.0,F,91,2,1, ResEaRcH SCIentist ,1,Divorced,,10007,1,,0.13,3.0,3,1,,2,3.0,1,0,0,1994,True
1434,False,,305.0,,16,3,,1763.0,3.0,M,58,4,2, HeALtHCare RepREseNTAtivE ,3,Married,5294.0,9128,3,False,0.16,3.0,3,1,10.0,3,3.0,7,1,7,1993,False
1435,False,rarely,833.0,,18,3,Medical,1766.0,2.0,M,60,1,2, HEALtHcAre rEPrESENtative ,4,Married,,24539,3,,0.16,3.0,3,1,,2,3.0,1,1,0,1985,True
1436,True,,807.0,,17,3,Technical Degree,,3.0,M,38,2,1, rESEArch sciENTIST ,3,,2437.0,15587,9,True,0.16,3.0,4,1,6.0,4,3.0,1,0,0,1980,False
1437,False,rarely,478.0,,44,3,,,3.0,M,60,2,5, rEseARch DIrEctOR ,1,Married,,19805,8,False,0.12,3.0,2,3,34.0,2,3.0,1,0,0,1968,False
1438,True,,337.0,,7,1,Marketing,,2.0,M,31,3,1, sAleS REPrEsEnTATiVe ,2,Single,,4567,1,,0.13,3.0,2,0,,3,3.0,1,1,0,2002,True
1439,True,rarely,1294.0,,45,1,Medical,1783.0,3.0,F,79,3,1, lABORaTOrY teChniCIan ,1,,,15999,1,True,0.17,3.0,3,0,1.0,6,3.0,1,0,0,2001,True
1440,False,rarely,1239.0,,8,2,Other,,3.0,M,89,3,2, HuMAn rEsOUrceS ,2,Divorced,4071.0,12832,2,False,0.13,3.0,3,0,19.0,4,2.0,10,4,7,1986,True
1441,False,rarely,1128.0,,13,3,,,2.0,M,95,4,2, hEALtHcaRE RePResEnTATivE ,1,Married,,5696,5,False,0.18,,3,2,10.0,2,2.0,0,0,0,1981,False
1442,False,,1431.0,,14,3,,1839.0,2.0,F,33,3,1, reSEARcH sciEntIST ,3,Single,,8018,1,,0.16,3.0,3,0,0.0,4,1.0,0,0,0,2005,
1443,True,rarely,359.0,,18,5,Human Resources,1842.0,4.0,M,89,4,1, huMAn ReSouRcEs ,1,Married,2956.0,21495,0,False,0.17,3.0,3,0,2.0,4,3.0,1,0,0,1992,
1444,False,rarely,430.0,,2,4,,1847.0,4.0,F,73,3,2, ReseaRch SCIenTIsT ,2,,,19573,4,True,0.22,4.0,4,1,,2,3.0,1,0,0,1987,True
1445,False,frequently,1318.0,,10,4,Marketing,1853.0,4.0,M,79,3,2, SALES EXECuTIVE ,4,,4648.0,26075,8,,0.13,3.0,3,0,,2,4.0,0,0,0,1991,True
1446,False,,726.0,,29,1,Life Sciences,,4.0,M,93,1,2, HeaLthCaRe ReprESeNtAtIVE ,3,divorced,,21143,8,False,0.17,,4,2,11.0,3,,7,1,6,1994,False
1447,False,rarely,1142.0,,8,3,,1860.0,4.0,M,,3,1, LabORatoRY TEchNIcIan ,3,,,13624,4,False,0.13,,4,0,,3,3.0,0,0,0,1981,True
1448,False,rarely,352.0,,6,1,,1865.0,4.0,M,87,2,1, HUmAN rEsOURCEs ,2,Married,2804.0,15434,1,False,0.11,3.0,4,0,,3,3.0,1,0,0,1994,True
1449,True,,,,24,2,,,4.0,M,73,2,1, reSEarCh sciENTiSt ,4,,2439.0,14753,1,True,0.24,,2,0,1.0,3,2.0,1,1,0,1994,False
1450,False,rarely,1172.0, Sales ,3,3,Medical,1875.0,2.0,F,78,3,1, SaLes REPREseNtATive ,2,,2856.0,3692,1,False,0.19,3.0,4,1,1.0,3,3.0,1,0,0,1995,True
1451,True,,945.0,,9,3,,1876.0,2.0,M,89,3,1, Sales REpresenTATiVE ,4,,,16019,1,,0.13,3.0,3,0,,3,2.0,1,0,0,1993,False
1452,True,rarely,391.0, Research & Development ,7,1,Life Sciences,,4.0,M,75,3,1, ReSeArch sCIEnTiSt ,2,Single,,26092,1,,0.23,4.0,1,0,1.0,2,3.0,1,0,0,2001,True
1453,False,,482.0,,1,2,Life Sciences,1893.0,2.0,F,90,2,1, rEsEArCh sCIENtIsT ,3,,2933.0,14908,1,True,0.13,3.0,3,1,1.0,3,2.0,1,1,0,1997,False
1454,False,rarely,170.0,,1,4,,1903.0,2.0,M,78,4,2, heAlthcare rEPResENTatIvE ,1,,,9364,2,,0.15,3.0,4,1,10.0,5,3.0,2,2,2,1979,
1455,True,frequently,746.0, Sales ,24,3,Technical Degree,1928.0,3.0,M,45,4,1, sales REPReSeNtAtIVe ,1,Single,1091.0,10642,1,False,0.17,3.0,4,0,1.0,3,,1,0,0,1994,True
1456,True,rarely,1475.0,,13,2,Marketing,1933.0,4.0,F,84,3,2, Sales exECUTIvE ,3,,,23352,3,True,0.11,3.0,4,0,6.0,0,3.0,2,2,2,1995,True
1457,False,rarely,1443.0,,11,5,,1935.0,4.0,F,89,2,2, SALEs eXEcutivE ,1,Married,,20328,4,,0.16,3.0,3,1,,3,3.0,0,0,0,1967,True
1458,False,rarely,867.0,,9,2,,1936.0,1.0,M,87,3,2, MANuFACtUrinG DIreCtOr ,1,Married,5151.0,12315,1,False,0.25,4.0,4,1,10.0,3,3.0,10,7,9,1984,
1459,False,,605.0,,21,3,,1938.0,4.0,F,72,3,4, MAnAGeR ,4,,,11761,4,True,0.13,3.0,3,1,,2,2.0,1,0,0,1965,True
1460,False,rarely,419.0, Sales ,12,4,Marketing,1943.0,2.0,M,77,3,2, sAles execUtIve ,4,Divorced,,2900,3,,0.12,,3,2,14.0,4,3.0,0,0,0,1981,False
1461,True,,1337.0,,22,3,,1944.0,1.0,F,58,2,1, HuMAn RESOUrceS ,2,Married,2863.0,19555,1,False,0.12,3.0,1,0,,2,3.0,1,0,0,1996,False
1462,False,rarely,1404.0,,1,3,,1961.0,1.0,M,59,2,1, SaLes RePreSentAtIvE ,1,Single,2858.0,11473,4,,0.14,3.0,1,0,20.0,3,2.0,1,0,0,1985,True
1463,False,,1373.0,,5,4,Life Sciences,1966.0,4.0,M,56,2,2, MANuFacTUrinG DIrEctoR ,4,,,10138,8,False,0.24,4.0,2,0,,1,3.0,1,0,0,1991,
1464,False,,1276.0,,2,1,Medical,1974.0,4.0,F,59,1,1, laBORatORY TeChnICIAN ,4,,1129.0,17536,1,,0.11,3.0,3,3,,4,3.0,1,0,0,1992,True
1465,False,rarely,309.0,,2,3,,,3.0,F,82,3,1, hUMaN reSoURces ,2,,,19655,4,False,0.14,3.0,3,0,6.0,3,3.0,2,1,2,1998,False
1466,False,,543.0, Research & Development ,44,4,,2012.0,1.0,M,83,3,1, LABOrATORy tEChNiCIaN ,4,Married,,4060,8,False,0.19,3.0,3,2,8.0,3,2.0,1,0,0,1983,
1467,False,no,105.0,,9,3,,,4.0,M,87,3,5, MANaGeR ,4,,19431.0,15302,2,,0.13,3.0,3,0,,3,2.0,6,1,3,1984,False
1468,True,,638.0,,9,3,,2023.0,4.0,M,33,3,1, SAles REprESeNTAtiVe ,1,Married,,26956,1,False,0.19,3.0,1,1,,3,,1,1,0,2000,False
1469,False,rarely,1146.0,,26,4,Life Sciences,2040.0,3.0,F,31,3,3, HUmAN REsOURcES ,4,Single,,16642,1,True,0.16,3.0,3,0,,2,,9,1,7,1988,False
1470,False,rarely,1440.0,,7,2,Technical Degree,1541.0,2.0,M,55,3,1, saLeS RePreseNTAtIve ,3,,2308.0,4944,0,True,0.25,4.0,2,1,12.0,4,3.0,11,5,7,1989,True
1471,False,no,1103.0,,16,3,Medical,1947.0,3.0,M,49,3,1, ReSearCH ScIEntISt ,3,Single,2144.0,2122,1,False,0.14,3.0,3,0,5.0,3,2.0,5,1,4,1995,False
1472,False,,136.0,,1,3,Life Sciences,1954.0,1.0,M,89,3,2, HeALTHcare repREsEnTAtivE ,1,Married,5373.0,6225,0,False,0.12,3.0,1,1,6.0,5,2.0,5,0,2,1994,False
1473,True,rarely,147.0,,23,4,Medical,,4.0,F,94,3,3, hEALTHcArE rePReSEnTATive ,4,Married,,3465,1,,0.12,3.0,4,1,40.0,3,2.0,40,15,6,1965,True
1474,False,,119.0,,3,3,Life Sciences,307.0,1.0,M,76,3,3, SAleS EXeCuTive ,3,Divorced,,9647,0,,0.12,3.0,3,2,,6,2.0,16,5,13,1985,True
1475,False,frequently,1413.0,,1,1,,,2.0,F,42,3,3, sales execUTIVe ,4,Married,,6599,1,,0.14,3.0,4,1,11.0,5,3.0,11,4,1,1994,True
1476,False,rarely,452.0,,1,3,Medical,374.0,4.0,M,81,3,5, MaNAger ,1,Single,19045.0,18938,0,,0.14,3.0,3,0,37.0,2,3.0,36,4,13,1968,True
1477,False,,334.0,,2,4,,,4.0,M,88,3,4, MAnaGeR ,2,,16015.0,15896,1,,0.19,3.0,2,0,,2,3.0,22,0,4,1982,True
