,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_current_manager,same_as_monthly_income,date_birth,salary,role_departament,remote_work
1430,34.0,False,,181.0,,2,4,,1755.0,4,m,97,4,1,research scientist,4,married,,5586,0,,True,0.14,3.0,1,80.0,3,6.0,3,3.0,5,,1,2,,1989,1000000000.0,,False
1431,33.0,True,,211.0,,16,3,,1758.0,1,f,74,3,3,sales executive,1,,,10092,2,,True,0.2,4.0,3,80.0,0,,2,2.0,0,,0,0,,1990,1000000000.0,,
1432,31.0,True,rarely,1079.0,,16,4,,1761.0,1,m,70,3,3,sales executive,3,married,,19002,2,,,0.13,3.0,1,,3,,2,3.0,1,,0,0,,1992,1000000000.0,,
1433,29.0,False,rarely,590.0,,4,3,technical degree,,4,f,91,2,1,research scientist,1,divorced,,10007,1,,,0.13,3.0,3,,1,,2,3.0,1,,0,0,,1994,1000000000.0,,True
1434,30.0,False,,305.0,,16,3,,1763.0,3,m,58,4,2,healthcare representative,3,married,5294.0,9128,3,True,False,0.16,3.0,3,,1,10.0,3,3.0,7,,1,7,5294.0,1993,1000000000.0,,False
1435,38.0,False,rarely,833.0,,18,3,medical,1766.0,2,m,60,1,2,healthcare representative,4,married,,24539,3,,,0.16,3.0,3,,1,,2,3.0,1,,1,0,,1985,1000000000.0,,True
1436,43.0,True,,807.0,,17,3,technical degree,,3,m,38,2,1,research scientist,3,,2437.0,15587,9,,True,0.16,3.0,4,,1,6.0,4,3.0,1,,0,0,2437.0,1980,1000000000.0,,False
1437,55.0,False,rarely,478.0,,44,3,,,3,m,60,2,5,research director,1,married,,19805,8,,False,0.12,3.0,2,,3,34.0,2,3.0,1,,0,0,,1968,1000000000.0,,False
1438,21.0,True,,337.0,,7,1,marketing,,2,m,31,3,1,sales representative,2,single,,4567,1,,,0.13,3.0,2,,0,,3,3.0,1,,1,0,,2002,1000000000.0,,True
1439,22.0,True,rarely,1294.0,,45,1,medical,1783.0,3,f,79,3,1,laboratory technician,1,,,15999,1,,True,0.17,3.0,3,,0,1.0,6,3.0,1,,0,0,,2001,1000000000.0,,True
1440,37.0,False,rarely,1239.0,,8,2,other,,3,m,89,3,2,human resources,2,divorced,4071.0,12832,2,True,False,0.13,3.0,3,,0,19.0,4,2.0,10,,4,7,4071.0,1986,1000000000.0,,True
1441,42.0,False,rarely,1128.0,,13,3,,,2,m,95,4,2,healthcare representative,1,married,,5696,5,,False,0.18,,3,,2,10.0,2,2.0,0,,0,0,,1981,1000000000.0,,False
1442,18.0,False,,1431.0,,14,3,,1839.0,2,f,33,3,1,research scientist,3,single,,8018,1,,,0.16,3.0,3,80.0,0,0.0,4,1.0,0,,0,0,,2005,1000000000.0,,
1443,31.0,True,rarely,359.0,,18,5,human resources,1842.0,4,m,89,4,1,human resources,1,married,2956.0,21495,0,,False,0.17,3.0,3,,0,2.0,4,3.0,1,,0,0,2956.0,1992,1000000000.0,,
1444,36.0,False,rarely,430.0,,2,4,,1847.0,4,f,73,3,2,research scientist,2,,,19573,4,True,True,0.22,4.0,4,,1,,2,3.0,1,,0,0,,1987,1000000000.0,,True
1445,32.0,False,frequently,1318.0,,10,4,marketing,1853.0,4,m,79,3,2,sales executive,4,,4648.0,26075,8,,,0.13,3.0,3,,0,,2,4.0,0,,0,0,4648.0,1991,1000000000.0,,True
1446,29.0,False,,726.0,,29,1,life sciences,,4,m,93,1,2,healthcare representative,3,divorced,,21143,8,True,False,0.17,,4,,2,11.0,3,,7,,1,6,,1994,1000000000.0,,False
1447,42.0,False,rarely,1142.0,,8,3,,1860.0,4,m,,3,1,laboratory technician,3,,,13624,4,,False,0.13,,4,,0,,3,3.0,0,,0,0,,1981,1000000000.0,,True
1448,29.0,False,rarely,352.0,,6,1,,1865.0,4,m,87,2,1,human resources,2,married,2804.0,15434,1,,False,0.11,3.0,4,80.0,0,,3,3.0,1,,0,0,2804.0,1994,1000000000.0,,True
1449,29.0,True,,,,24,2,,,4,m,73,2,1,research scientist,4,,2439.0,14753,1,True,True,0.24,,2,80.0,0,1.0,3,2.0,1,,1,0,2439.0,1994,1000000000.0,,False
1450,28.0,False,rarely,1172.0,sales,3,3,medical,1875.0,2,f,78,3,1,sales representative,2,,2856.0,3692,1,True,False,0.19,3.0,4,,1,1.0,3,3.0,1,,0,0,2856.0,1995,1000000000.0,sales,True
1451,30.0,True,,945.0,,9,3,,1876.0,2,m,89,3,1,sales representative,4,,,16019,1,True,,0.13,3.0,3,80.0,0,,3,2.0,1,,0,0,,1993,1000000000.0,,False
1452,22.0,True,rarely,391.0,research & development,7,1,life sciences,,4,m,75,3,1,research scientist,2,single,,26092,1,,,0.23,4.0,1,80.0,0,1.0,2,3.0,1,,0,0,,2001,1000000000.0,research & development,True
1453,26.0,False,,482.0,,1,2,life sciences,1893.0,2,f,90,2,1,research scientist,3,,2933.0,14908,1,True,True,0.13,3.0,3,,1,1.0,3,2.0,1,,1,0,2933.0,1997,1000000000.0,,False
1454,44.0,False,rarely,170.0,,1,4,,1903.0,2,m,78,4,2,healthcare representative,1,,,9364,2,,,0.15,3.0,4,,1,10.0,5,3.0,2,0.0,2,2,,1979,1000000000.0,,
1455,29.0,True,frequently,746.0,sales,24,3,technical degree,1928.0,3,m,45,4,1,sales representative,1,single,1091.0,10642,1,,False,0.17,3.0,4,,0,1.0,3,,1,,0,0,1091.0,1994,1000000000.0,sales,True
1456,28.0,True,rarely,1475.0,,13,2,marketing,1933.0,4,f,84,3,2,sales executive,3,,,23352,3,True,True,0.11,3.0,4,,0,6.0,0,3.0,2,,2,2,,1995,1000000000.0,,True
1457,56.0,False,rarely,1443.0,,11,5,,1935.0,4,f,89,2,2,sales executive,1,married,,20328,4,,,0.16,3.0,3,,1,,3,3.0,0,,0,0,,1967,1000000000.0,,True
1458,39.0,False,rarely,867.0,,9,2,,1936.0,1,m,87,3,2,manufacturing director,1,married,5151.0,12315,1,,False,0.25,4.0,4,80.0,1,10.0,3,3.0,10,,7,9,5151.0,1984,1000000000.0,,
1459,58.0,False,,605.0,,21,3,,1938.0,4,f,72,3,4,manager,4,,,11761,4,,True,0.13,3.0,3,,1,,2,2.0,1,,0,0,,1965,1000000000.0,,True
1460,42.0,False,rarely,419.0,sales,12,4,marketing,1943.0,2,m,77,3,2,sales executive,4,divorced,,2900,3,,,0.12,,3,,2,14.0,4,3.0,0,,0,0,,1981,1000000000.0,sales,False
1461,27.0,True,,1337.0,,22,3,,1944.0,1,f,58,2,1,human resources,2,married,2863.0,19555,1,True,False,0.12,3.0,1,,0,,2,3.0,1,,0,0,2863.0,1996,1000000000.0,,False
1462,38.0,False,rarely,1404.0,,1,3,,1961.0,1,m,59,2,1,sales representative,1,single,2858.0,11473,4,,,0.14,3.0,1,,0,20.0,3,2.0,1,,0,0,2858.0,1985,1000000000.0,,True
1463,32.0,False,,1373.0,,5,4,life sciences,1966.0,4,m,56,2,2,manufacturing director,4,,,10138,8,,False,0.24,4.0,2,,0,,1,3.0,1,,0,0,,1991,1000000000.0,,
1464,31.0,False,,1276.0,,2,1,medical,1974.0,4,f,59,1,1,laboratory technician,4,,1129.0,17536,1,True,,0.11,3.0,3,,3,,4,3.0,1,,0,0,1129.0,1992,1000000000.0,,True
1465,25.0,False,rarely,309.0,,2,3,,,3,f,82,3,1,human resources,2,,,19655,4,True,False,0.14,3.0,3,80.0,0,6.0,3,3.0,2,,1,2,,1998,1000000000.0,,False
1466,40.0,False,,543.0,research & development,44,4,,2012.0,1,m,83,3,1,laboratory technician,4,married,,4060,8,,False,0.19,3.0,3,,2,8.0,3,2.0,1,,0,0,,1983,1000000000.0,research & development,
1467,39.0,False,no,105.0,,9,3,,,4,m,87,3,5,manager,4,,19431.0,15302,2,,,0.13,3.0,3,,0,,3,2.0,6,,1,3,19431.0,1984,1000000000.0,,False
1468,23.0,True,,638.0,,9,3,,2023.0,4,m,33,3,1,sales representative,1,married,,26956,1,,False,0.19,3.0,1,,1,,3,,1,,1,0,,2000,1000000000.0,,False
1469,35.0,False,rarely,1146.0,,26,4,life sciences,2040.0,3,f,31,3,3,human resources,4,single,,16642,1,,True,0.16,3.0,3,,0,,2,,9,,1,7,,1988,1000000000.0,,False
1470,34.0,False,rarely,1440.0,,7,2,technical degree,1541.0,2,m,55,3,1,sales representative,3,,2308.0,4944,0,,True,0.25,4.0,2,,1,12.0,4,3.0,11,,5,7,2308.0,1989,1000000000.0,,True
1471,28.0,False,no,1103.0,,16,3,medical,1947.0,3,m,49,3,1,research scientist,3,single,2144.0,2122,1,,False,0.14,3.0,3,,0,5.0,3,2.0,5,,1,4,2144.0,1995,1000000000.0,,False
1472,29.0,False,,136.0,,1,3,life sciences,1954.0,1,m,89,3,2,healthcare representative,1,married,5373.0,6225,0,True,False,0.12,3.0,1,,1,6.0,5,2.0,5,,0,2,5373.0,1994,1000000000.0,,False
1473,58.0,True,rarely,147.0,,23,4,medical,,4,f,94,3,3,healthcare representative,4,married,,3465,1,,,0.12,3.0,4,,1,40.0,3,2.0,40,,15,6,,1965,1000000000.0,,True
1474,38.0,False,,119.0,,3,3,life sciences,307.0,1,m,76,3,3,sales executive,3,divorced,,9647,0,True,,0.12,3.0,3,,2,,6,2.0,16,,5,13,,1985,1000000000.0,,True
1475,29.0,False,frequently,1413.0,,1,1,,,2,f,42,3,3,sales executive,4,married,,6599,1,True,,0.14,3.0,4,,1,11.0,5,3.0,11,,4,1,,1994,1000000000.0,,True
1476,55.0,False,rarely,452.0,,1,3,medical,374.0,4,m,81,3,5,manager,1,single,19045.0,18938,0,True,,0.14,3.0,3,,0,37.0,2,3.0,36,,4,13,19045.0,1968,1000000000.0,,True
1477,41.0,False,,334.0,,2,4,,,4,m,88,3,4,manager,2,,16015.0,15896,1,,,0.19,3.0,2,,0,,2,3.0,22,,0,4,16015.0,1982,1000000000.0,,True
1478,39.0,False,rarely,1132.0,research & development,1,3,,,3,m,48,4,3,healthcare representative,4,,9613.0,10942,0,,False,0.17,,1,80.0,3,19.0,5,2.0,18,,3,7,9613.0,1984,1000000000.0,research & development,True
1479,38.0,False,,,,15,2,life sciences,,3,m,92,2,3,research director,4,,11510.0,15682,0,,,0.14,3.0,2,,1,,3,3.0,11,,2,9,11510.0,1985,1000000000.0,,
1480,43.0,False,,982.0,,12,3,,,1,m,,2,4,research director,2,,,4345,1,,False,0.11,3.0,3,80.0,1,,3,,25,,3,9,,1980,1000000000.0,,True
1481,31.0,False,,480.0,,7,2,,524.0,2,f,31,3,2,manufacturing director,1,married,4306.0,4156,1,,False,0.12,3.0,2,80.0,1,13.0,5,1.0,13,,3,12,4306.0,1992,1000000000.0,,True
1482,50.0,False,rarely,1099.0,research & development,29,4,life sciences,569.0,2,m,88,2,4,manager,3,married,17046.0,9314,0,True,False,0.15,3.0,2,,1,28.0,2,3.0,27,,15,7,17046.0,1973,1000000000.0,research & development,True
1483,33.0,False,no,1038.0,sales,8,1,life sciences,1044.0,2,f,88,2,1,sales representative,4,,,21437,0,True,,0.19,3.0,4,,0,,2,2.0,2,,2,2,,1990,1000000000.0,sales,False
1484,26.0,True,,342.0,,2,3,life sciences,1053.0,1,m,57,3,1,research scientist,1,married,2042.0,15346,6,True,,0.14,3.0,2,,1,6.0,2,3.0,3,,1,2,2042.0,1997,1000000000.0,,True
1485,38.0,False,frequently,1186.0,,3,4,,,3,m,44,3,1,research scientist,3,,2821.0,2997,3,True,False,0.16,3.0,1,,1,8.0,2,3.0,2,,2,2,2821.0,1985,1000000000.0,,False
1486,46.0,False,,430.0,,1,4,medical,1069.0,4,m,40,3,5,research director,4,,,21445,9,,False,0.17,3.0,4,80.0,2,23.0,0,3.0,2,,2,2,,1977,1000000000.0,,True
1487,21.0,False,,984.0,,25,1,,1131.0,4,f,70,2,1,research scientist,2,single,2070.0,25326,1,True,True,0.11,3.0,3,80.0,0,2.0,6,4.0,2,,2,2,2070.0,2002,1000000000.0,,True
1488,31.0,False,frequently,793.0,,20,3,,1135.0,3,m,67,4,1,sales representative,4,married,2791.0,21981,0,,False,0.12,,1,,1,3.0,4,3.0,2,,2,2,2791.0,1992,1000000000.0,,False
1489,35.0,False,,1182.0,,11,2,marketing,,4,m,54,3,2,sales executive,4,divorced,,18500,1,,,0.11,3.0,4,,1,5.0,3,3.0,5,,0,2,,1988,1000000000.0,,True
1490,34.0,False,,1003.0,,2,2,,1140.0,4,m,95,3,2,manufacturing director,3,single,,15834,2,,False,0.11,3.0,4,80.0,0,,3,,3,,0,2,,1989,1000000000.0,,True
1491,33.0,True,,603.0,,9,4,,1157.0,1,f,77,3,2,sales executive,1,single,8224.0,18385,0,,,0.17,3.0,1,,0,6.0,3,3.0,5,,0,3,8224.0,1990,1000000000.0,,True
1492,31.0,True,,874.0,research & development,15,3,medical,1160.0,3,m,72,3,1,laboratory technician,3,,2610.0,6233,1,,False,0.12,3.0,3,,1,,5,2.0,2,,2,2,2610.0,1992,1000000000.0,research & development,False
1493,37.0,False,rarely,367.0,,25,2,,1161.0,3,f,52,2,2,healthcare representative,4,,5731.0,17171,7,True,False,0.13,3.0,3,,2,9.0,2,3.0,6,,1,3,5731.0,1986,1000000000.0,,False
1494,27.0,False,rarely,199.0,,6,3,,1162.0,4,m,55,2,1,research scientist,3,married,2539.0,7950,1,True,False,0.13,,3,,1,4.0,0,3.0,4,2.0,2,2,2539.0,1996,1000000000.0,,False
1495,35.0,False,frequently,,,4,4,other,1185.0,4,m,47,2,1,laboratory technician,4,married,2376.0,26537,1,,,0.13,3.0,2,,1,2.0,2,4.0,2,,2,2,2376.0,1988,1000000000.0,,
1496,56.0,False,,718.0,,4,4,,,4,f,92,3,5,manager,1,divorced,,18575,4,True,False,0.13,3.0,4,,1,28.0,2,3.0,5,,4,2,,1967,1000000000.0,,False
1497,45.0,False,,1457.0,research & development,7,3,medical,1195.0,1,f,83,3,1,research scientist,3,,,20100,4,,True,0.19,3.0,3,,1,,2,,3,,0,2,,1978,1000000000.0,research & development,True
1498,43.0,False,rarely,244.0,,2,3,life sciences,1778.0,2,m,97,3,1,human resources,4,,3539.0,5033,0,True,False,0.13,3.0,2,80.0,0,,5,3.0,9,,1,8,3539.0,1980,1000000000.0,,
1499,31.0,False,rarely,196.0,,29,4,marketing,,1,f,91,2,2,sales executive,4,,5468.0,13402,1,,,0.14,3.0,1,,2,,3,3.0,12,,5,7,5468.0,1992,1000000000.0,,True
1500,35.0,True,,303.0,,27,3,,1797.0,3,m,84,3,2,sales executive,4,,5813.0,13492,1,,,0.18,3.0,4,80.0,0,,2,3.0,10,,7,7,5813.0,1988,1000000000.0,,True
1501,35.0,False,no,1180.0,research & development,2,2,medical,1804.0,2,m,90,3,2,manufacturing director,4,divorced,,24442,2,,False,0.14,3.0,3,,1,15.0,6,3.0,7,,1,7,,1988,1000000000.0,research & development,False
1502,30.0,False,,1092.0,,47,3,medical,1816.0,47,f,64,3,3,manufacturing director,3,single,9667.0,2739,9,True,False,0.14,3.0,2,,0,9.0,3,3.0,7,,0,2,9667.0,1993,1000000000.0,,False
1503,46.0,True,rarely,261.0,,21,2,medical,1821.0,4,f,66,3,2,healthcare representative,2,married,,10842,4,,False,0.22,4.0,4,,1,13.0,2,4.0,9,7.0,3,7,,1977,1000000000.0,,False
1504,45.0,False,no,589.0,,48,4,,,48,f,67,3,2,sales executive,3,marreid,5154.0,19665,4,True,,0.22,4.0,2,,2,10.0,3,4.0,8,,5,7,5154.0,1978,1000000000.0,,
1505,43.0,False,frequently,1422.0,,2,4,life sciences,1849.0,1,m,92,3,2,sales executive,4,married,5675.0,19246,1,,,0.2,4.0,3,,1,7.0,5,3.0,7,,7,7,5675.0,1980,1000000000.0,,False
1506,46.0,True,,,,10,3,life sciences,1869.0,3,f,64,3,3,sales executive,2,,7314.0,14011,5,True,,0.21,4.0,3,80.0,3,14.0,2,3.0,8,,0,7,7314.0,1977,1000000000.0,,False
1507,40.0,False,rarely,1137.0,research & development,1,4,,,1,m,98,3,4,manager,1,,,18991,2,True,,0.11,3.0,1,,1,22.0,3,,19,,11,16,,1983,1000000000.0,research & development,True
1508,27.0,False,rarely,511.0,sales,2,2,,1898.0,1,f,89,4,2,sales executive,3,single,,26997,0,True,False,0.14,3.0,2,,0,9.0,5,2.0,8,,0,7,,1996,1000000000.0,sales,
1509,42.0,False,,1396.0,,6,3,medical,1911.0,3,m,83,3,3,research director,1,married,,14842,9,True,False,0.13,3.0,2,80.0,1,18.0,3,4.0,13,,5,7,,1981,1000000000.0,,False
1510,26.0,False,frequently,1096.0,,6,3,other,,3,m,61,4,1,laboratory technician,4,married,,7102,0,,False,0.18,3.0,1,,1,8.0,3,3.0,7,,7,7,,1997,1000000000.0,,
1511,28.0,False,frequently,,,1,2,life sciences,1927.0,3,m,42,2,2,sales executive,4,married,,19255,1,,,0.12,3.0,3,,1,7.0,2,3.0,7,,0,7,,1995,1000000000.0,,True
1512,31.0,False,rarely,691.0,research & development,5,4,,423.0,3,m,86,3,1,research scientist,4,married,,10077,0,,,0.12,3.0,3,,1,,4,3.0,5,,0,3,,1992,1000000000.0,research & development,True
1513,31.0,False,rarely,106.0,,2,3,human resources,424.0,1,m,62,2,2,human resources,1,,6410.0,17822,3,True,False,0.12,3.0,4,,0,,1,3.0,2,,1,0,6410.0,1992,1000000000.0,,
1514,31.0,False,,,research & development,2,4,,,3,m,32,3,1,research scientist,4,,,7747,0,True,,0.18,3.0,2,,1,3.0,2,1.0,2,,2,2,,1992,1000000000.0,research & development,
1515,52.0,True,,723.0,,8,4,medical,433.0,3,m,85,2,2,research scientist,2,,4941.0,17747,2,,False,0.15,,1,80.0,0,11.0,3,2.0,8,,7,7,4941.0,1971,1000000000.0,,False
1516,28.0,True,,1157.0,,2,4,medical,440.0,1,m,84,1,1,research scientist,4,married,,24737,5,True,True,0.13,3.0,4,,0,,4,2.0,3,,2,2,,1995,1000000000.0,,
1517,47.0,False,rarely,1482.0,,5,5,,447.0,4,m,42,3,5,research director,3,married,,16375,4,True,,0.11,3.0,2,80.0,1,21.0,2,3.0,3,,1,1,,1976,1000000000.0,,True
1518,29.0,False,,738.0,,9,5,other,455.0,2,m,30,2,1,laboratory technician,4,,3983.0,7621,0,,False,0.17,3.0,3,80.0,0,4.0,2,,3,,2,2,3983.0,1994,1000000000.0,,False
1519,37.0,False,,1192.0,,5,2,medical,460.0,4,m,61,3,2,manufacturing director,4,,6347.0,23177,7,True,False,0.16,3.0,3,,2,8.0,2,2.0,6,,0,4,6347.0,1986,1000000000.0,,False
1520,23.0,False,,1309.0,,22,1,,465.0,3,m,83,3,1,research scientist,4,,2904.0,16092,1,True,,0.12,3.0,3,,2,,2,2.0,4,,0,2,2904.0,2000,1000000000.0,,False
1521,42.0,False,rarely,544.0,human resources,2,1,,470.0,3,m,52,3,1,human resources,3,divorced,2696.0,24017,0,True,True,0.11,3.0,3,,1,4.0,5,3.0,3,,1,0,2696.0,1981,1000000000.0,human resources,True
1522,30.0,False,,641.0,sales,28,2,,475.0,4,f,85,3,2,sales executive,3,,,6069,7,,,0.12,3.0,2,,1,4.0,2,4.0,2,,2,2,,1993,1000000000.0,sales,True
1523,21.0,True,,756.0,,1,1,,478.0,1,f,99,2,1,sales representative,2,single,2174.0,9150,1,,,0.11,3.0,3,,0,3.0,3,3.0,3,,1,2,2174.0,2002,1000000000.0,,False
1524,57.0,False,rarely,593.0,,1,4,medical,482.0,4,m,88,3,2,healthcare representative,3,,6755.0,2967,2,,False,0.11,3.0,3,,0,,2,3.0,3,,1,2,6755.0,1966,1000000000.0,,False
1525,21.0,False,,895.0,,9,2,,,1,m,39,3,1,sales representative,4,single,,2851,1,,,0.24,4.0,3,,0,3.0,3,2.0,3,2.0,2,2,,2002,1000000000.0,,True
1526,31.0,False,rarely,408.0,,9,4,life sciences,,3,m,42,2,1,research scientist,2,,2657.0,7551,0,True,,0.16,3.0,4,,0,3.0,5,3.0,2,,2,2,2657.0,1992,1000000000.0,,False
1527,29.0,False,,1283.0,research & development,23,3,,495.0,4,m,54,3,1,research scientist,4,,,18168,9,,False,0.16,,4,,0,6.0,4,3.0,3,,1,2,,1994,1000000000.0,research & development,True
1528,27.0,False,rarely,1469.0,,1,2,,,4,m,82,3,1,laboratory technician,2,,,17881,1,,False,0.11,3.0,2,80.0,1,5.0,2,3.0,5,,0,4,,1996,1000000000.0,,
1529,49.0,False,rarely,1261.0,,7,3,other,,2,m,31,2,3,healthcare representative,3,single,10965.0,12066,8,True,False,0.24,4.0,3,,0,,2,3.0,5,,0,0,10965.0,1974,1000000000.0,,False
1530,36.0,False,rarely,329.0,,2,3,,501.0,4,f,96,3,1,research scientist,3,married,2543.0,11868,4,,False,0.13,3.0,2,,1,,3,3.0,2,,2,2,2543.0,1987,1000000000.0,,
1531,34.0,True,no,1362.0,,37,3,marketing,502.0,1,m,67,4,2,sales executive,4,,5304.0,4652,8,,True,0.13,3.0,2,,0,,3,2.0,5,,0,4,5304.0,1989,1000000000.0,,True
1532,24.0,False,,1371.0,,32,4,marketing,507.0,4,f,77,3,2,sales executive,3,divorced,,5915,1,,True,0.12,3.0,4,,1,,2,4.0,5,,0,3,,1999,1000000000.0,,True
1533,42.0,False,,201.0,,1,4,,517.0,2,f,95,3,1,laboratory technician,1,,,20490,3,True,False,0.16,3.0,2,80.0,1,8.0,5,3.0,5,,1,2,,1981,1000000000.0,,
1534,54.0,False,,821.0,,5,2,medical,522.0,1,m,86,3,5,research director,1,married,19406.0,8509,4,True,,0.11,3.0,3,80.0,1,24.0,4,2.0,4,,1,2,19406.0,1969,1000000000.0,,True
1535,34.0,False,,1381.0,,4,4,,523.0,3,f,72,3,2,sales executive,3,married,6538.0,12740,9,True,False,0.15,3.0,1,,1,,3,3.0,3,,1,2,6538.0,1989,1000000000.0,,True
1536,43.0,False,,313.0,,21,3,,525.0,4,m,61,3,1,laboratory technician,4,,2258.0,15238,7,True,,0.2,4.0,1,80.0,1,,1,3.0,3,,1,2,2258.0,1980,1000000000.0,,True
1537,43.0,False,rarely,1473.0,,8,4,other,526.0,3,f,74,3,2,healthcare representative,3,,,2227,4,,True,0.14,3.0,4,,0,,3,3.0,5,,0,2,,1980,1000000000.0,,True
1538,31.0,False,rarely,329.0,,1,2,,530.0,4,m,98,2,1,laboratory technician,1,married,2218.0,16193,1,True,False,0.12,3.0,3,80.0,1,4.0,3,,4,,3,2,2218.0,1992,1000000000.0,,True
1539,25.0,True,rarely,688.0,,3,3,medical,,1,m,91,3,1,laboratory technician,1,married,,9396,5,True,False,0.13,3.0,3,80.0,1,6.0,5,,2,,0,2,,1998,1000000000.0,,
1540,45.0,False,,192.0,,10,2,life sciences,544.0,1,m,69,3,1,research scientist,4,married,2654.0,9655,3,,False,0.21,,4,,2,8.0,3,2.0,2,,0,2,2654.0,1978,1000000000.0,,True
1541,45.0,False,rarely,1385.0,,33,2,medical,,3,m,79,3,4,healthcare representative,4,married,,7501,0,True,True,0.14,3.0,2,,0,21.0,2,3.0,20,,4,10,,1978,1000000000.0,,True
1542,47.0,True,no,666.0,,29,4,life sciences,376.0,1,m,88,3,3,manager,2,married,,10268,1,,,0.12,3.0,4,,1,,2,2.0,10,,9,9,,1976,1000000000.0,,False
1543,35.0,False,,1315.0,,38,3,life sciences,381.0,2,f,71,4,3,manager,2,divorced,,19100,7,True,,0.18,,2,,1,10.0,6,2.0,7,,6,2,,1988,1000000000.0,,True
1544,29.0,False,frequently,442.0,,2,2,,388.0,2,m,44,3,2,sales executive,4,single,,20260,1,True,,0.18,3.0,1,,0,,3,,10,,0,9,,1994,1000000000.0,,True
1545,55.0,False,rarely,147.0,research & development,17,2,technical degree,389.0,17,m,37,3,2,laboratory technician,4,marreid,,15972,3,True,,0.19,,4,,1,12.0,4,3.0,10,,0,8,,1968,1000000000.0,research & development,True
1546,26.0,True,rarely,950.0,,4,4,,401.0,4,m,48,2,2,sales executive,4,single,5828.0,8450,1,,,0.12,3.0,2,,0,,0,,8,,7,4,5828.0,1997,1000000000.0,,True
1547,31.0,False,rarely,218.0,,7,3,technical degree,416.0,2,m,100,4,2,sales executive,4,,,12241,4,,,0.11,3.0,2,,1,10.0,3,2.0,8,,7,7,,1992,1000000000.0,,False
1548,43.0,False,frequently,,,10,4,life sciences,430.0,3,f,33,3,1,laboratory technician,4,,2455.0,10675,0,True,False,0.19,3.0,1,,0,,5,3.0,8,,1,7,2455.0,1980,1000000000.0,,False
1549,31.0,False,rarely,691.0,,7,3,marketing,438.0,4,m,73,3,2,sales executive,4,,,7143,4,True,,0.12,3.0,4,,3,13.0,3,3.0,7,,1,7,,1992,1000000000.0,,True
1550,32.0,False,,1018.0,,2,4,medical,,1,f,74,4,2,research scientist,4,single,5055.0,10557,7,True,,0.16,3.0,3,80.0,0,,0,2.0,7,,0,7,5055.0,1991,1000000000.0,,False
1551,33.0,False,,,,10,3,,446.0,2,m,46,2,2,sales executive,4,,4682.0,4317,3,,False,0.14,3.0,3,,0,,6,2.0,7,,0,1,4682.0,1990,1000000000.0,,
1552,43.0,False,frequently,559.0,research & development,30,4,life sciences,448.0,3,f,82,2,2,laboratory technician,3,divorced,5257.0,6227,1,True,False,0.11,,2,80.0,1,9.0,3,4.0,9,,0,0,5257.0,1980,1000000000.0,research & development,False
1553,29.0,True,rarely,318.0,,8,4,,454.0,2,m,77,1,1,laboratory technician,1,,2119.0,4759,1,True,,0.11,3.0,4,,0,7.0,4,2.0,7,,0,7,2119.0,1994,1000000000.0,,True
1554,27.0,False,,1130.0,sales,12,4,,458.0,2,f,56,3,2,sales executive,2,,,3415,1,True,False,0.18,3.0,1,,1,8.0,3,3.0,8,,0,7,,1996,1000000000.0,sales,True
1555,29.0,False,rarely,144.0,,10,1,,,4,f,39,2,2,sales executive,2,divorced,,11866,1,True,True,0.14,3.0,1,,2,7.0,2,3.0,7,,1,7,,1994,1000000000.0,,True
1556,37.0,False,,1319.0,,6,3,medical,,3,m,51,4,2,research scientist,1,divorced,5974.0,17001,4,,,0.13,3.0,1,80.0,2,13.0,2,3.0,7,,6,7,5974.0,1986,1000000000.0,,True
1557,26.0,False,rarely,933.0,,1,3,,476.0,3,m,57,3,2,sales executive,3,,,20156,1,True,,0.17,3.0,2,80.0,1,,3,3.0,8,,7,7,,1997,1000000000.0,,False
1558,40.0,False,rarely,1171.0,,10,4,life sciences,483.0,4,f,46,4,1,laboratory technician,3,married,,22495,3,True,True,0.13,3.0,3,,1,,3,3.0,7,,1,7,,1983,1000000000.0,,True
1559,41.0,True,,143.0,,4,3,,488.0,1,m,56,3,2,sales executive,2,,,9558,1,,False,0.18,3.0,3,,0,8.0,5,3.0,8,,7,7,,1982,1000000000.0,,
1560,51.0,False,rarely,1178.0,,31,2,,500.0,31,f,87,3,2,sales executive,4,,,14862,4,,False,0.11,3.0,3,,1,18.0,2,2.0,7,,0,7,,1972,1000000000.0,,False
1561,37.0,False,,1107.0,,14,3,,,4,f,95,3,1,laboratory technician,1,,3034.0,26914,1,,False,0.12,3.0,3,,1,,2,2.0,18,,12,17,3034.0,1986,1000000000.0,,False
1562,56.0,False,,906.0,,6,3,life sciences,,3,f,86,4,4,sales executive,1,married,13212.0,18256,9,True,False,0.11,3.0,4,80.0,3,36.0,0,2.0,7,,7,7,13212.0,1967,1000000000.0,,True
